stations,n,kim,hub,sch,ley,logbox,l.kim,l.hub,l.sch,l.ley,l.logbox,u.kim,u.hub,u.sch,u.ley,u.logbox
USC00450176,37018,851.6667,860.6667,531,552.3333,2.3333,-4.2788,-3.9808,-4.7529,-4.8959,-12.0858,4.4555,4.6909,4.9592,4.8074,12.0636
USC00450729,40807.6667,808.3333,819.6667,508,507.3333,10,-4.7849,-4.7717,-5.3213,-5.3279,-11.091,4.813,4.8148,5.351,5.3417,11.1084
USC00450872,26523,412.6667,422.6667,235,251.6667,0,-5.1885,-4.7127,-5.7596,-5.933,-13.9869,5.3465,5.7463,5.9548,5.7587,13.8957
USC00451233,38569,552,591.3333,311,343.3333,0,-6.1715,-5.5384,-6.8494,-7.1185,-17.3818,6.473,7.0173,7.2106,6.887,17.2836
USC00451276,41834,528.6667,551.3333,285.3333,293.6667,0.3333,-5.6764,-5.3142,-6.3057,-6.4164,-13.6392,5.774,6.0596,6.4265,6.3065,13.5811
USC00451350,22164.3333,424,425.6667,242.6667,240.6667,3,-5.8868,-5.898,-6.5475,-6.5816,-13.4517,5.9797,5.943,6.6475,6.6105,13.4966
USC00451484,42308.6667,839.3333,859,515.3333,513.6667,2.3333,-5.232,-5.0059,-5.8145,-5.9181,-12.9841,5.364,5.5334,5.9677,5.8614,12.9746
USC00451496,30224.3333,490.3333,513,281,286,0,-4.7339,-4.4195,-5.258,-5.3655,-12.0742,4.822,5.0705,5.3677,5.2601,12.0172
USC00451504,40693,700.6667,702,418,420,6,-6.5529,-6.619,-7.2899,-7.2675,-14.3716,6.5733,6.4834,7.3058,7.3289,14.4227
USC00451586,34341,539,552,328.3333,323,5,-7.2507,-7.1017,-8.0627,-8.1569,-16.01,7.4147,7.52,8.2446,8.1602,16.0535
USC00451630,27792.6667,542.6667,573.3333,341.6667,345.3333,2,-6.6576,-7.0054,-7.413,-7.1981,-15.9038,6.469,6.0268,7.1832,7.377,15.9909
USC00451666,36238.6667,582.3333,602.3333,348,357,2,-6.7763,-6.9954,-7.5422,-7.3924,-15.3576,6.6428,6.347,7.3792,7.5218,15.4212
USC00451679,36268.6667,666.3333,680.3333,396,403.6667,0.6667,-5.0943,-4.8084,-5.659,-5.7588,-13.0957,5.1714,5.3938,5.756,5.658,13.0394
USC00451783,36906.3333,865,885,546.3333,551,5,-4.2872,-4.1217,-4.7652,-4.8493,-11.259,4.4103,4.5305,4.9061,4.8134,11.2628
USC00451992,25084,444.6667,453,242.6667,248.6667,0.6667,-5.7512,-5.5309,-6.3908,-6.4593,-13.5937,5.8019,5.967,6.4557,6.3828,13.549
USC00452007,39359,557,560.6667,308.3333,307.6667,2.6667,-7.2883,-7.4214,-8.1091,-8.067,-16.4949,7.2979,7.1182,8.1101,8.1536,16.5622
USC00452030,43345,633.6667,653,392.3333,396.3333,2,-7.8106,-7.5443,-8.682,-8.7724,-18.1425,7.9355,8.1326,8.8268,8.7201,18.1344
USC00452157,35887.6667,722,734.6667,409.3333,410.6667,0,-5.7651,-5.7955,-6.4121,-6.3782,-14.0529,5.7383,5.6848,6.3791,6.4054,14.0666
USC00452505,40739.3333,641.6667,656.6667,369.6667,363.6667,4.6667,-6.7669,-6.9374,-7.5289,-7.476,-15.1101,6.7509,6.5273,7.5022,7.5567,15.1667
USC00452531,28194.3333,339.3333,348,185.3333,193,0,-5.7428,-5.3129,-6.377,-6.5505,-13.9911,5.9278,6.2722,6.6002,6.3938,13.9198
USC00452675,36071.6667,618.3333,654.3333,360.3333,372,2,-4.9554,-4.6177,-5.504,-5.6642,-12.8157,5.1553,5.4213,5.7385,5.5549,12.7837
USC00452914,37826.6667,619.6667,649.3333,348,384.6667,0,-4.981,-4.4932,-5.5285,-5.7311,-13.9062,5.2047,5.6192,5.7975,5.5513,13.8272
USC00453222,31748,407,408,234,233.3333,6.3333,-6.9045,-6.8631,-7.6779,-7.6504,-14.2321,6.8624,6.8803,7.6303,7.6579,14.2271
USC00453546,38536.3333,541.6667,558.3333,302,303.6667,1,-7.3517,-7.2111,-8.1733,-8.2967,-17.131,7.5479,7.6387,8.3943,8.2704,17.1603
USC00454154,42780.6667,704.3333,730.3333,425,428,2.3333,-7.0046,-6.6231,-7.7829,-7.954,-16.7556,7.2069,7.5011,8.0196,7.8485,16.7271
USC00454169,34527.3333,507,520.6667,287.3333,284.6667,0.6667,-5.3251,-5.0929,-5.9174,-6.0215,-12.9603,5.4466,5.6225,6.0603,5.9517,12.9384
USC00454338,39883,662.6667,676,390.3333,384.6667,3.6667,-7.4431,-7.2877,-8.2757,-8.3278,-17.0409,7.5213,7.6342,8.3639,8.3171,17.0524
USC00454486,36614.3333,571,592.3333,314.6667,335,0,-5.3992,-4.9483,-5.9949,-6.1701,-14.0515,5.5735,5.9421,6.2062,6.0134,13.9775
USC00454572,32152.6667,490,492,284,285,4,-6.419,-6.5046,-7.1417,-7.0839,-14.5042,6.3718,6.2491,7.0811,7.156,14.5465
USC00455844,34640,706.3333,755,435,449.3333,4,-6.7568,-7.1056,-7.5239,-7.3141,-16.3541,6.5595,6.12,7.2832,7.5048,16.4479
USC00455946,36789.6667,672.3333,704.3333,398.3333,406.3333,2,-6.3074,-6.7049,-7.0251,-6.8386,-15.428,6.1739,5.6839,6.8536,7.0447,15.5491
USC00456039,41389.3333,616,621,346.3333,345.6667,4,-7.0702,-7.0665,-7.8631,-7.8823,-15.4561,7.1273,7.1037,7.9239,7.9057,15.4879
USC00456096,44478.3333,1113.6667,1157,746,751,6.6667,-4.0018,-3.7197,-4.4458,-4.5794,-11.8705,4.1675,4.3923,4.638,4.5083,11.8586
USC00456123,28629,476.6667,496.6667,262,268.6667,0,-6.7563,-7.0036,-7.5199,-7.3804,-15.9891,6.6326,6.3079,7.3678,7.5104,16.0557
USC00456610,29544.3333,389,399.6667,229,228.3333,3.6667,-7.9784,-7.7059,-8.8687,-8.9748,-17.4901,8.134,8.3339,9.0476,8.9221,17.4895
USC00456678,38018.3333,819.6667,824.6667,492,505.6667,2,-4.098,-3.8355,-4.5516,-4.6633,-11.4996,4.2166,4.4265,4.6938,4.5724,11.4612
USC00456846,28649.3333,301.6667,313.3333,161.3333,167.6667,0,-5.4519,-5.1374,-6.0565,-6.1474,-13.058,5.5319,5.7774,6.1569,6.0446,13.0009
USC00456898,30389,331.3333,382,163.6667,175.6667,0,-8.6044,-7.685,-9.5503,-9.9481,-24.5066,9.0831,9.8881,10.1174,9.6369,24.3929
USC00456974,38920.6667,672,690.6667,412.3333,423,4.6667,-7.2563,-7.5664,-8.0786,-7.9399,-16.6207,7.1841,6.7838,7.9785,8.1169,16.7354
USC00457059,37672,492,519.6667,249.6667,248.6667,0.6667,-7.3955,-7.1868,-8.2216,-8.3541,-17.4099,7.6049,7.7505,8.4582,8.3202,17.4368
USC00457180,44225.6667,599.6667,605.6667,336,332.6667,2.6667,-7.4999,-7.4405,-8.3406,-8.4058,-16.789,7.6339,7.6694,8.4875,8.4239,16.836
USC00457507,43328.3333,784.6667,818,479,489.6667,0.3333,-5.144,-4.7778,-5.7133,-5.8754,-13.7538,5.3225,5.6143,5.9251,5.7566,13.7093
USC00457773,38575.3333,618.3333,659.3333,360,379.6667,0.3333,-5.537,-5.081,-6.1481,-6.3464,-15.0265,5.7634,6.1359,6.4173,6.1897,14.9656
USC00458059,37584,713,776.6667,415.6667,410,0.3333,-5.6818,-5.9144,-6.3233,-6.1612,-14.6022,5.495,5.1905,6.1048,6.2578,14.628
USC00458207,41420.6667,591.3333,631.3333,342.6667,349.6667,0.3333,-6.8633,-6.5009,-7.6258,-7.785,-16.7476,7.0578,7.3353,7.8538,7.6814,16.7186
USC00458773,45484.6667,591.6667,613.6667,318.3333,340,0,-5.8486,-5.3551,-6.4942,-6.689,-15.6002,6.0563,6.4616,6.7434,6.5255,15.5295
USC00459012,41050.3333,630.3333,630.3333,350.3333,350.3333,4,-7.0607,-7.0545,-7.8526,-7.856,-15.6838,7.0941,7.0975,7.8868,7.8827,15.7122
USC00459238,41707.6667,650,662,357,359,0.6667,-7.027,-7.151,-7.8181,-7.7518,-16.1676,6.9907,6.821,7.7689,7.8305,16.2175
USC00459376,38612.6667,716,745,452,455,3,-6.6514,-6.9058,-7.4038,-7.2703,-15.8871,6.5424,6.2138,7.2671,7.4091,15.964
USC00460527,40602.3333,730.3333,884.6667,394.3333,409.6667,0,-9.6606,-10.4595,-10.7592,-10.173,-25.9924,8.9673,8.0389,9.9542,10.4774,26.0474
USC00460580,39385.6667,1228,1436.6667,738.6667,771.3333,0,-8.6692,-9.5567,-9.6596,-8.9663,-29.7123,7.8915,6.9247,8.7551,9.3216,29.7845
USC00461220,43781.3333,1059.6667,1259.3333,626,630.3333,0,-9.47,-10.2347,-10.5469,-9.9065,-27.8126,8.6754,7.7867,9.6299,10.2048,27.8376
USC00462054,34417.6667,720.6667,820,390.6667,403.3333,0,-9.2314,-9.7933,-10.2766,-9.7298,-24.7542,8.5294,7.8337,9.4725,9.941,24.7372
USC00462709,14609.3333,463.6667,559.3333,284.3333,297.3333,0,-8.3938,-9.3513,-9.3566,-8.6167,-28.4785,7.5517,6.5441,8.374,9.0287,28.577
USC00462920,40920.3333,872.3333,982.6667,481,462,0,-9.5812,-10.0419,-10.6626,-10.2226,-25.5828,8.9551,8.3574,9.9489,10.3783,25.543
USC00463215,20814.6667,392,507,214.3333,219,0,-8.6804,-9.618,-9.6721,-8.9828,-24.9097,7.9196,6.9045,8.7862,9.3394,24.9869
USC00463544,44362.3333,1100.3333,1267.6667,640.3333,634,0,-9.108,-9.7115,-10.141,-9.5686,-26.1078,8.367,7.6327,9.2903,9.8076,26.1018
USC00463846,25206,484.3333,618.6667,271.6667,271.3333,0,-9.7266,-10.5574,-10.8317,-10.1127,-26.0886,8.8203,7.8707,9.7915,10.4027,26.0795
USC00465224,39473,932,1122,540,570,0,-8.5876,-9.4284,-9.5679,-8.9112,-26.8304,7.8516,6.9211,8.7117,9.2494,26.9001
USC00465353,31705,872.6667,998.3333,503,500,0,-8.7626,-9.4368,-9.7579,-9.1586,-26.4711,7.9838,7.2013,8.8632,9.4152,26.4689
USC00465563,33431.3333,861.3333,1006,483.6667,487.3333,0,-9.1657,-9.9564,-10.208,-9.5122,-27.8516,8.302,7.4043,9.2152,9.8005,27.8519
USC00465672,24313,521.3333,625,285.3333,304.3333,0,-8.4922,-9.2211,-9.4588,-8.8982,-23.6993,7.8016,6.9705,8.659,9.183,23.7403
USC00466163,32703,552.3333,632.3333,284.6667,285.3333,0,-9.2475,-9.7546,-10.2926,-9.8364,-22.2953,8.6263,7.9868,9.5823,10.0109,22.2709
USC00466442,38811,607,642.3333,302.3333,306.6667,0,-9.2851,-9.5382,-10.3298,-10.1249,-22.3274,9.02,8.6709,10.0246,10.2179,22.3309
USC00466867,37490.6667,909,1026.3333,525.3333,553.6667,0,-9.1474,-9.7843,-10.1863,-9.7162,-27.1808,8.6311,7.8628,9.5826,9.9807,27.2501
USC00466982,13617.6667,358.3333,415.6667,206,209.6667,0,-9.3693,-10.1324,-10.4342,-9.8028,-26.0272,8.6017,7.7224,9.5486,10.0891,26.05
USC00467029,23999,620,723.6667,353,382.6667,0,-8.4452,-9.2265,-9.4091,-8.824,-26.9454,7.7911,6.9124,8.6449,9.1541,27.0294
USC00467730,39243,557.6667,588.3333,277,281.6667,0,-9.1789,-9.4455,-10.2126,-9.9635,-22.0113,8.8686,8.5013,9.8553,10.0732,22.016
USC00468384,41386.6667,956.3333,1048.3333,531.6667,526,0,-9.4928,-9.9621,-10.5655,-10.1305,-27.2894,8.9371,8.331,9.9277,10.3088,27.2842
USC00469011,34143,753.3333,944.6667,418.3333,441.6667,0,-8.9976,-9.9274,-10.0249,-9.2802,-27.4812,8.1277,7.1178,9.0176,9.6375,27.5318
USC00469333,19764.3333,595,730.6667,362.6667,376.6667,0,-8.6011,-9.5442,-9.5838,-8.8615,-28.0826,7.7714,6.7678,8.6216,9.2156,28.1408
USC00469368,31812.6667,495.6667,533.3333,272.6667,270,0,-9.3356,-9.6968,-10.3893,-10.0752,-23.199,8.9729,8.4914,9.9688,10.2292,23.2238
USC00469436,37302,820,943.6667,455.3333,449.6667,0,-9.5166,-10.1772,-10.5955,-9.9932,-26.2377,8.7401,7.9478,9.705,10.234,26.2241
USC00469522,37978,813,984.6667,462,486,0,-8.649,-9.4245,-9.6344,-9.0808,-25.8848,8.0401,7.154,8.923,9.3883,25.9633
USC00470239,38669.6667,507.3333,533.6667,240.6667,252.6667,0,-9.871,-10.259,-10.9869,-10.7811,-23.5934,9.6989,9.1927,10.7739,10.974,23.695
USC00470265,40541.6667,459.3333,458.6667,227.6667,228.6667,0,-9.5797,-9.6434,-10.6558,-10.5983,-19.959,9.5346,9.4362,10.5983,10.6632,19.9964
USC00470349,32142,400.6667,410,192.3333,189.3333,0,-10.1115,-10.0978,-11.2448,-11.2728,-21.5465,10.1808,10.1556,11.3192,11.2964,21.5815
USC00470516,26261.6667,346.3333,359.3333,159.6667,159.6667,0,-10.2176,-9.9081,-11.357,-11.5216,-22.1006,10.4305,10.6594,11.6027,11.442,22.0942
USC00470603,27070.6667,364.6667,367,167.6667,166.3333,0,-9.2431,-9.1295,-10.276,-10.3307,-20.3487,9.3068,9.3854,10.3506,10.2973,20.3397
USC00470645,25248.3333,393,405.3333,199,200,0,-9.2715,-9.4822,-10.315,-10.1718,-21.6268,9.1171,8.8245,10.1321,10.2718,21.6632
USC00470696,43524,631.3333,648.6667,320.3333,321.3333,0,-9.5643,-9.7373,-10.6403,-10.5173,-21.2862,9.4377,9.1948,10.4889,10.6127,21.3261
USC00471078,42494.6667,612.3333,614.6667,298.3333,306.3333,0,-9.7797,-9.85,-10.878,-10.7948,-21.5058,9.7,9.5938,10.7825,10.8571,21.5326
USC00471568,32603,397,411.6667,196.6667,199.6667,0.3333,-9.7086,-9.8935,-10.7998,-10.6787,-20.9747,9.5739,9.3158,10.6414,10.7557,20.9988
USC00472001,36850.3333,499,514.6667,253.6667,268.6667,0.6667,-10.0568,-10.3069,-11.1905,-10.9165,-22.0206,9.726,9.3761,10.807,11.0562,22.0427
USC00472173,32070,491.6667,499.3333,250.3333,253,0,-9.5321,-9.6978,-10.6046,-10.4709,-21.928,9.4015,9.1659,10.4486,10.5663,21.967
USC00472556,26448,413.6667,427.6667,211.3333,212.6667,0,-9.7429,-10.086,-10.8431,-10.6547,-23.4042,9.5903,9.1382,10.6546,10.823,23.4923
USC00472839,45426,620,631.6667,311.6667,310.3333,0,-9.634,-9.5648,-10.7123,-10.7871,-21.0839,9.7603,9.8012,10.8532,10.7831,21.1125
USC00473405,42202,523.3333,533,251.3333,257.3333,0,-10.3718,-10.7785,-11.5436,-11.317,-23.8463,10.1771,9.6441,11.3057,11.5085,23.9413
USC00473453,25568.6667,323.6667,332.6667,154,152.3333,0,-9.8839,-9.9998,-10.9938,-10.9055,-21.0979,9.7813,9.6139,10.8729,10.9657,21.1174
USC00473471,31572.3333,475.3333,489.3333,258.3333,259.6667,0,-10.4125,-10.7289,-11.5895,-11.4397,-24.581,10.3363,9.9133,11.4822,11.6403,24.7124
USC00473511,20560.3333,325.3333,331.3333,171.6667,175.6667,0,-10.6634,-10.9615,-11.866,-11.6943,-24.6149,10.5247,10.1214,11.694,11.8536,24.6997
USC00474195,34914.3333,645,649.6667,372.3333,372.3333,0,-8.1335,-8.1452,-9.0461,-9.073,-18.8688,8.2228,8.1725,9.1414,9.1093,18.9183
USC00474391,18461.3333,298.6667,302.3333,152,152,0,-9.6519,-9.772,-10.7375,-10.7668,-21.6674,9.7821,9.631,10.8721,10.8571,21.7677
USC00474482,41923.6667,605,628,309.3333,321,0,-9.4874,-9.7738,-10.5575,-10.3519,-21.7865,9.2717,8.882,10.3016,10.4948,21.8397
USC00474546,42730.6667,726.6667,746.3333,384,392,0,-9.5571,-9.8537,-10.6357,-10.472,-23.3375,9.4243,9.0272,10.4707,10.6261,23.4198
USC00475017,44953.6667,777.6667,789.6667,451.3333,443.6667,0.3333,-8.4285,-8.428,-9.3756,-9.4517,-18.928,8.6241,8.595,9.5861,9.5141,19.0237
USC00475091,36659.3333,429,456.6667,206.3333,217,0.3333,-9.188,-9.567,-10.2254,-9.9839,-20.0272,8.9452,8.4512,9.938,10.1394,20.0832
USC00475120,39023,609.3333,633.3333,323,332.3333,0,-9.6118,-9.934,-10.6975,-10.5185,-23.5148,9.468,9.04,10.5183,10.6911,23.6083
USC00475164,40334.6667,572,575.6667,297,294,0,-10.1754,-10.2021,-11.3167,-11.2883,-22.4834,10.1604,10.1141,11.2957,11.3279,22.5093
USC00475178,27132.6667,395,398.3333,200.3333,199.6667,0,-9.6302,-9.6975,-10.7107,-10.6911,-21.0075,9.6331,9.5291,10.7092,10.7332,21.0398
USC00475255,44651.6667,640.3333,652.3333,326,334,0,-9.8817,-10.1766,-10.9969,-10.8618,-23.8269,9.799,9.4053,10.8871,11.02,23.9248
USC00475364,38884,531.6667,535.3333,262,261.3333,0,-9.6743,-9.7621,-10.7612,-10.7692,-21.4138,9.7566,9.6419,10.845,10.8372,21.4854
USC00475516,41620.3333,579,597.3333,286,294,0,-10.0616,-10.3143,-11.1954,-11.0389,-22.6827,9.9192,9.5796,11.0222,11.1708,22.7461
USC00475563,36262.6667,576.3333,576.3333,294.3333,295.6667,0,-10.0597,-10.2518,-11.1925,-11.0943,-23.357,9.9897,9.7271,11.1014,11.2135,23.4289
USC00475808,43548,795.6667,788,433,436.6667,0,-9.6003,-9.7659,-10.6818,-10.6534,-23.1301,9.6704,9.4524,10.7463,10.7734,23.2377
USC00475932,42498,576,580.6667,295.3333,293.3333,0.3333,-9.591,-9.7487,-10.6692,-10.5926,-21.2149,9.541,9.3238,10.6046,10.6726,21.2624
USC00476200,28900.3333,384.3333,391,172.3333,173.6667,0,-9.8459,-9.9826,-10.9515,-10.8401,-20.9243,9.7074,9.51,10.7908,10.9002,20.9347
USC00476208,43345.3333,473,478,222.6667,223.3333,0,-9.2799,-9.2841,-10.3198,-10.3238,-19.5788,9.3097,9.272,10.3509,10.3427,19.6005
USC00476330,44407.6667,575.6667,597.3333,290.3333,294,0,-9.6347,-9.8339,-10.7186,-10.5802,-21.5012,9.4846,9.2072,10.5411,10.6751,21.5349
USC00476398,31813.3333,463.6667,462,241.6667,247.3333,0,-9.8946,-9.9813,-11.0055,-11.0195,-21.5045,9.9737,9.8313,11.0871,11.076,21.5667
USC00476678,39496,496.3333,503.3333,236.6667,237.3333,0.3333,-9.7437,-9.7307,-10.8361,-10.8456,-20.0791,9.7908,9.7773,10.8853,10.8736,20.1119
USC00476718,44507.6667,610.6667,636,311,318.3333,0,-9.8144,-10.095,-10.9207,-10.7525,-21.9504,9.6359,9.2549,10.7071,10.8885,22.0078
USC00476764,28376.6667,459,508.6667,256,260.3333,0.6667,-8.4805,-8.0703,-9.4248,-9.6818,-20.4489,8.8519,9.1552,9.848,9.5909,20.4735
USC00476827,45051.6667,708.3333,722,358,362.6667,0.3333,-9.4867,-9.705,-10.5555,-10.4481,-21.9634,9.397,9.1023,10.4422,10.5685,22.0312
USC00476838,31616,470,480.3333,241.6667,245,0,-9.4354,-9.4536,-10.4952,-10.4724,-20.6371,9.4649,9.3832,10.521,10.5351,20.6915
USC00476859,36865,547,549,284.3333,290.6667,0,-10.5548,-10.8903,-11.7469,-11.6439,-24.8281,10.5626,10.1233,11.7347,11.8312,24.9706
USC00476922,44089.3333,705.3333,709,375.6667,376.6667,0,-9.044,-8.9963,-10.0584,-10.0515,-20.2457,9.0683,9.0761,10.0816,10.0847,20.2767
USC00477052,25462.6667,346.3333,367.3333,170,170.6667,0,-9.8881,-10.073,-10.9996,-10.8715,-20.8333,9.7331,9.4752,10.8182,10.9523,20.8551
USC00477092,32357.6667,471.6667,492,230,232.6667,0,-10.1068,-10.4448,-11.2468,-11.1132,-23.1186,10.0177,9.5732,11.1306,11.2668,23.2115
USC00477113,39240,548.3333,545.6667,262.3333,264.3333,0,-9.9216,-9.9841,-11.0345,-10.9964,-21.6764,9.8897,9.7993,10.9947,11.0355,21.6977
USC00477158,33710,545.3333,545,297.6667,298.3333,0,-9.5666,-9.6248,-10.6418,-10.624,-21.9032,9.6125,9.5334,10.6844,10.6984,21.9705
USC00477226,36936.3333,573.6667,578.3333,291.3333,290,0,-10.1968,-10.3421,-11.3445,-11.2832,-24.1713,10.1916,9.9853,11.3264,11.393,24.2523
USC00477708,37085.6667,442.6667,449.6667,224.6667,228,0.6667,-9.7244,-9.8351,-10.8169,-10.7387,-20.6303,9.6555,9.4972,10.7327,10.8058,20.6635
USC00477725,36928.3333,646,653.3333,360,355.3333,0.3333,-8.4869,-8.5834,-9.4416,-9.4595,-19.7814,8.5942,8.4717,9.5517,9.5423,19.8704
USC00477892,25707,455.6667,455,247.3333,244.6667,0,-9.9724,-10.0796,-11.0935,-11.135,-22.9875,10.1418,9.9934,11.2725,11.2187,23.0926
USC00477997,30431.3333,441.6667,450.3333,219,224.6667,0,-10.242,-10.4579,-11.3948,-11.271,-23.0996,10.132,9.8359,11.2602,11.3807,23.1543
USC00478027,44064.6667,651.3333,656.3333,332,345.3333,0,-10.4795,-10.8098,-11.6629,-11.522,-24.9923,10.4326,9.9972,11.5904,11.704,25.1171
USC00478110,37066.3333,623.6667,641.3333,335.6667,346.6667,0,-9.9165,-10.2191,-11.0368,-10.863,-24.219,9.7886,9.3815,10.8744,11.0427,24.3218
USC00478171,44814,678.6667,687,326.6667,334.3333,0,-9.9106,-10.1773,-11.0282,-10.8789,-23.3349,9.791,9.43,10.879,11.0234,23.4134
USC00478267,41322,553.6667,574,290.3333,293,0.6667,-8.697,-8.8596,-9.6759,-9.548,-18.6346,8.5698,8.3401,9.5239,9.6422,18.6735
USC00478349,38105,563.6667,628,303.3333,288.3333,0,-9.373,-8.8459,-10.4156,-10.7626,-22.8384,9.9139,10.3089,11.0305,10.6435,22.8842
USC00478827,43142,657,679,348.3333,355,0,-9.8566,-10.1737,-10.969,-10.8186,-23.8216,9.7458,9.3259,10.828,10.9775,23.913
USC00478919,44824,652.3333,658.6667,333.6667,333,0.3333,-9.5154,-9.6091,-10.5845,-10.4964,-21.0394,9.4248,9.286,10.4761,10.5645,21.0678
USC00478937,39398.3333,520,533.6667,261.6667,265.3333,0.3333,-9.7465,-9.8789,-10.8417,-10.7162,-20.6864,9.5884,9.3933,10.6578,10.7874,20.7003
USC00478951,44144.3333,603,611.3333,303,301,0.3333,-9.6913,-9.8621,-10.7817,-10.6985,-21.52,9.6292,9.3928,10.7017,10.7956,21.5773
USC00479050,28820,392,397.6667,194.3333,192.6667,0.6667,-9.6269,-9.6221,-10.7063,-10.7085,-20.2927,9.6662,9.6373,10.7467,10.7387,20.3253
USC00479144,33532,596,599.6667,328,334,0,-9.7348,-10.0484,-10.8359,-10.7267,-24.2038,9.7451,9.3348,10.8249,10.9269,24.3565
USC00479304,36025.3333,526,530.6667,260.6667,262.3333,0,-10.4886,-10.674,-11.6683,-11.6121,-24.0674,10.4827,10.2329,11.6507,11.7111,24.1402
USC00479335,29421.6667,432.6667,455.6667,220.3333,218.6667,0,-9.6927,-9.4642,-10.7753,-10.9369,-21.579,9.9384,10.0973,11.0535,10.8914,21.6063
USC00480140,36609,546,630,296,345,0,-8.642,-9.6089,-9.6327,-9.1084,-26.1665,8.1832,7.1385,9.0762,9.5224,26.3623
USC00480540,38694.6667,958.3333,1051.3333,598,656,0,-8.5526,-9.4596,-9.5339,-9.0482,-26.1898,8.1718,7.1865,9.0628,9.473,26.4132
USC00481165,31424,739,781.3333,454,489.3333,0,-9.7773,-10.7174,-10.8974,-10.4023,-28.6879,9.3969,8.3323,10.4234,10.8592,28.9356
USC00481175,34263.3333,889.3333,944.6667,588,625.6667,0,-9.0668,-9.9423,-10.1084,-9.6598,-28.5446,8.7989,7.8127,9.7574,10.1343,28.8335
USC00481610,27774.3333,809.6667,861,498,575.3333,0,-7.8262,-8.8956,-8.7314,-8.2153,-28.4332,7.5212,6.4077,8.3342,8.7324,28.7448
USC00481730,41529.6667,1227.6667,1359.3333,780.6667,869,0,-9.4166,-10.54,-10.5026,-9.8703,-32.2927,8.9387,7.7416,9.9077,10.4377,32.5988
USC00481736,18501.6667,419,466,243,276,0,-8.0624,-8.9311,-8.9877,-8.4499,-24.6133,7.5904,6.6539,8.4173,8.8567,24.8004
USC00481816,22591,591.3333,615,373.6667,411,0,-8.9007,-9.7965,-9.9231,-9.4159,-25.9812,8.5092,7.5285,9.4359,9.8789,26.2306
USC00481840,37125.3333,890.3333,924,543.3333,572,0.3333,-10.0463,-10.7223,-11.1918,-10.8545,-28.0728,9.8493,9.0341,10.9312,11.2253,28.3015
USC00482135,19994,739,792,488.6667,534.3333,0,-7.5242,-8.4672,-8.3943,-7.8641,-26.5605,7.1438,6.1662,7.9158,8.3598,26.8372
USC00482415,34579,944.3333,984.3333,599.3333,633.3333,0,-8.0859,-8.7507,-9.0112,-8.6522,-25.2844,7.8364,7.0733,8.6937,9.0107,25.4909
USC00482595,29979.6667,1005.6667,1115.6667,653.3333,714,0,-8.532,-9.6516,-9.5164,-8.8502,-28.5664,7.9632,6.8049,8.8254,9.3735,28.8167
USC00482685,23125.3333,710.6667,754,442.3333,484.3333,0,-9.3658,-10.3132,-10.4418,-9.9487,-31.1868,9.0259,7.9743,10.0089,10.4395,31.47
USC00482715,31909,1059,1142.6667,705.3333,757,0,-7.6735,-8.4764,-8.5578,-8.1529,-27.3326,7.4678,6.5884,8.2785,8.6035,27.6191
USC00483031,22770,525.6667,556.3333,327.6667,349.3333,0.3333,-8.4496,-9.2797,-9.4181,-9.0558,-24.8909,8.2408,7.31,9.1408,9.4586,25.1409
USC00483100,41993.3333,1128.3333,1285.6667,660,790.6667,0,-7.505,-8.602,-8.3722,-7.7249,-27.5758,6.9269,5.8375,7.6753,8.2077,27.7934
USC00483170,27657.6667,941.6667,1006.6667,606.6667,639.6667,0,-7.6514,-8.3313,-8.5263,-8.1142,-25.8784,7.2947,6.53,8.0931,8.4416,26.0348
USC00483855,38353.3333,765,831.3333,447.3333,503.6667,0,-10.3678,-11.4121,-11.5563,-10.9489,-29.2903,9.8666,8.7136,10.9434,11.445,29.5371
USC00484065,36754,888.6667,988,527.3333,590,0,-8.204,-9.0942,-9.1451,-8.6272,-27.3134,7.7852,6.8326,8.6342,9.0303,27.5111
USC00484910,33347.3333,1431,1498.6667,955,972.6667,0.3333,-7.7571,-8.2329,-8.6396,-8.389,-26.4499,7.5979,7.0308,8.4343,8.6416,26.5995
USC00485055,29095.3333,853,955.6667,558,612.3333,0,-9.5428,-10.7554,-10.6434,-9.9583,-31.9349,8.9577,7.7103,9.9284,10.5331,32.2197
USC00485105,26273,683.3333,780,412.6667,468,0,-7.6282,-8.6452,-8.5066,-7.9057,-26.2049,7.1228,6.087,7.8958,8.3417,26.4055
USC00485345,35521,1073.3333,1229.3333,657,728.3333,0,-7.9216,-8.921,-8.8341,-8.2506,-27.8454,7.4284,6.3912,8.2344,8.7082,28.0653
USC00485355,19282.3333,819.6667,865.6667,561.3333,581.6667,0,-8.0526,-8.8206,-8.9792,-8.6039,-29.9012,7.9,7.0285,8.7594,9.0509,30.1983
USC00485770,39830,984.6667,1067.3333,601.3333,665,0,-8.939,-9.8036,-9.9628,-9.4683,-27.3926,8.5378,7.5823,9.4705,9.8815,27.6022
USC00485830,36324.6667,806.3333,908,485.6667,542.3333,0,-9.772,-10.8408,-10.8939,-10.2169,-30.3989,9.1543,7.9987,10.1512,10.7148,30.6179
USC00486120,20785.6667,756,791,502.6667,529.3333,0,-7.6936,-8.4773,-8.5808,-8.2684,-27.6262,7.614,6.7341,8.4406,8.73,27.9525
