stations,n,kim,hub,sch,ley,logbox,bar,l.kim,l.hub,l.sch,l.ley,l.logbox,l.bar,u.kim,u.hub,u.sch,u.ley,u.logbox,u.bar
USC00112348,12477.3333,763,1210,598.3333,1361,0,455.6667,-7.7067,-2.6791,-8.7907,-12.8504,-212.8977,-22.0891,25.9898,54.4142,28.6782,16.8025,220.4326,29.624
USC00112483,11916.6667,518,842.3333,399.6667,1117.3333,0,312.3333,-10.9314,-3.8502,-12.4946,-17.4879,-203.1554,-30.354,35.7338,71.3915,39.3949,23.5497,213.9024,41.1009
USC00112679,10737.6667,602,965.6667,463,1097,0,364,-9.9446,-3.7008,-11.3016,-16.1443,-230.5527,-27.0912,31.2638,64.5028,34.5202,20.4983,239.148,35.6865
USC00112687,11926,626.3333,1016.3333,487.3333,1214.6667,0,370,-9.3822,-3.4242,-10.673,-15.2015,-210.4359,-25.9209,29.9308,61.9918,33.0412,19.4953,218.7934,34.2784
USC00112736,11742.3333,699,1088,537.3333,1248.3333,0,416.3333,-8.2837,-3.0914,-9.4151,-13.4292,-204.3747,-22.6159,25.9509,53.4446,28.6521,17.0752,211.526,29.7672
USC00112931,12889.6667,620.3333,952.6667,464.6667,1208,0,352.6667,-10.6374,-3.9344,-12.1111,-16.8063,-200.3487,-28.6956,32.7638,65.7558,36.1489,21.8593,209.67,38.017
USC00113109,10826,457,690.3333,342.3333,895,0,252,-10.7686,-3.9034,-12.3252,-16.6369,-176.0004,-28.1326,32.86,62.245,36.1877,22.9076,186.2263,38.3585
USC00113312,10361.3333,759.6667,1162.3333,596.6667,1269.3333,2,465.6667,-7.2927,-2.7222,-8.2706,-12.3238,-255.8633,-20.9844,24.568,53.4702,27.1569,15.2092,262.3462,27.4673
USC00113320,10348.6667,577,936.3333,454.6667,1077,0,351.6667,-8.7278,-3.1143,-9.946,-14.4155,-198.5647,-24.4344,28.8397,59.7948,31.8273,18.7218,206.8223,32.6921
USC00113335,12545.6667,795,1227,622.6667,1373.6667,0,469.3333,-8.0794,-2.953,-9.1875,-13.3734,-219.6913,-22.7741,26.3434,55.5023,29.0891,17.0099,226.9847,30.0675
USC00113384,11228.3333,699.6667,1063.3333,544,1275,0,418,-8.224,-3.0305,-9.3638,-13.3702,-230.7014,-22.8297,26.6164,54.257,29.3771,17.2845,238.2352,30.3635
USC00113572,9436,474.3333,763.6667,360.3333,894.6667,0,293.3333,-9.2999,-3.1151,-10.6614,-14.9945,-198.8352,-25.2694,30.4092,60.1676,33.4933,20.7169,208.4044,34.8386
USC00113693,11381,538.6667,766.3333,414,1011.3333,0,321.6667,-10.5333,-3.8671,-12.0379,-16.146,-185.8379,-27.1213,31.2087,59.1453,34.3771,21.96,195.3672,36.6507
USC00113717,10324.6667,560,806.6667,431,1025.3333,0,340.6667,-9.474,-3.3746,-10.8215,-15.0532,-212.1511,-25.4145,29.8311,59.1004,32.8839,20.1783,221.0841,34.3476
USC00113879,10737,498.6667,657,385.6667,906,1,294.6667,-12.0856,-4.5955,-13.7979,-18.4721,-196.346,-30.734,35.2208,65.7704,38.8044,24.8922,206.9449,41.3329
USC00113940,9980.3333,572,785.6667,454,1025,0,361.6667,-9.1028,-3.2516,-10.3919,-14.427,-222.2203,-24.2686,28.4419,56.5365,31.356,19.251,230.6731,32.7213
USC00114108,11677,540.3333,886,421.3333,1094.3333,0,330.3333,-9.9478,-3.4594,-11.3679,-16.0642,-202.2227,-27.1812,31.8543,64.0093,35.114,21.5381,211.8048,36.7632
USC00114198,12988.3333,729.6667,1127.6667,568.3333,1400.6667,0,441.3333,-8.3972,-3.1192,-9.5517,-13.356,-211.6635,-23.0442,26.3655,53.7835,29.1027,17.1875,219.0292,30.41
USC00114442,13083,747,1256,580,1402.3333,0,437,-8.647,-3.1847,-9.8146,-14.1663,-212.9545,-24.4948,28.1015,60.3153,31.0479,17.732,220.4923,32.0327
USC00114655,6544,408,589.3333,307.6667,709,0,255,-7.9045,-2.6454,-9.0444,-12.9079,-207.3928,-21.351,26.2033,53.4579,28.8819,17.4623,215.3833,29.3414
USC00114823,11451,665,936.6667,523,1131.6667,1,406,-9.3221,-3.1608,-10.6934,-14.9712,-209.3561,-25.0192,29.6122,57.3108,32.5996,20.8246,218.8187,34.4818
USC00115079,11944.3333,648.3333,1069,505.3333,1208.6667,0,391.3333,-8.5377,-3.2382,-9.6961,-13.768,-194.2457,-23.3983,26.7702,55.0884,29.5645,17.3882,201.5189,30.6715
USC00115280,11672.6667,745.3333,1124.3333,579,1301.3333,0,449,-8.2737,-3.059,-9.4025,-13.6315,-228.555,-23.3521,27.1112,56.9236,29.9438,17.2499,235.9781,30.7752
USC00115326,11734,669,983.6667,524,1179.6667,0,408,-7.9351,-2.8145,-9.0708,-12.8296,-183.786,-21.7921,25.6032,50.6527,28.2222,17.2493,191.5179,29.5239
USC00115430,9053.3333,533,847.6667,415,1011.3333,0,324.3333,-8.6865,-3.2943,-9.8572,-13.9256,-236.1101,-23.4376,27.1601,56.5521,30.0024,17.467,243.3845,30.712
USC00115515,11099,530.3333,820.3333,407.6667,993.3333,0,312,-10.5088,-3.9206,-11.9691,-16.6116,-189.5599,-27.7362,31.8306,62.8664,35.1102,21.6816,198.6928,36.8691
USC00115712,12740.3333,749.3333,1147.6667,568,1361.6667,0,427.6667,-8.045,-3.0055,-9.1511,-12.9124,-201.7719,-22.2355,25.5425,52.1652,28.1965,16.5829,208.8991,29.3628
USC00115768,12872.3333,770.6667,1153.6667,600.3333,1329.3333,0,452,-8.5954,-3.1505,-9.7932,-13.7244,-210.1878,-23.1835,26.5436,53.2069,29.2797,17.9318,217.8303,30.826
USC00115825,8482.3333,529.3333,827.3333,412,930.3333,0,326,-7.615,-2.7663,-8.664,-12.5377,-197.9464,-20.8397,24.6406,51.5781,27.2027,16.0472,204.8349,27.7282
USC00115833,12448.3333,745.6667,1188.6667,566.3333,1345.3333,0,443.3333,-8.0661,-2.8883,-9.1899,-13.3467,-213.2698,-22.7596,26.5347,55.1684,29.2845,17.291,220.8451,30.3349
USC00115888,10492,593.3333,885.3333,476.6667,1030.6667,0,371,-10.1134,-3.9329,-11.4752,-16.1147,-204.3958,-26.5909,30.1498,60.8622,33.2955,20.2164,212.4812,34.6763
USC00115901,13390.3333,836.6667,1343.6667,648,1455.6667,0,501.6667,-7.9384,-2.9602,-9.0177,-13.1196,-221.2084,-22.3313,25.5871,53.5584,28.2611,16.5243,228.1741,29.297
USC00115927,8665,481.3333,742.3333,386.6667,875,0,311,-8.8572,-3.1369,-10.1097,-14.2573,-203.1279,-23.8286,28.3053,57.0564,31.2131,18.9188,211.4861,32.1867
USC00115943,12797,648,940.3333,496.3333,1231.3333,0,377,-10.5222,-3.8838,-11.9961,-16.5481,-220.7788,-27.7772,31.6503,62.0136,34.8977,21.8346,230.0257,37.024
USC00116011,11096.3333,572,792.6667,447.3333,1061.6667,0,344,-10.1759,-3.5862,-11.6369,-16.1048,-206.763,-27.3292,32.0552,62.9985,35.322,21.8527,216.5437,37.11
USC00116446,13287.6667,677,1072,512.3333,1314.3333,0,390.3333,-10.0934,-3.7375,-11.4776,-16.3672,-213.5808,-27.7341,31.6533,64.968,34.9427,20.9088,222.3769,36.5302
USC00116526,13404.3333,852,1367.6667,677.3333,1500,0,508,-7.5249,-2.7582,-8.5403,-12.5764,-205.4701,-21.5348,24.7414,53.7242,27.3382,15.6668,212.092,28.1567
USC00116558,13135.3333,647.3333,979.6667,475.3333,1231,0,364.3333,-10.1783,-3.797,-11.5842,-16.0575,-199.9018,-27.3752,31.1327,62.5262,34.3516,20.8164,208.7095,36.1829
USC00116579,13208.6667,721.6667,1225.6667,559,1363.6667,0,429.3333,-8.967,-3.3969,-10.1726,-14.649,-207.1948,-24.6948,27.9697,58.463,30.8991,18.2535,214.6488,32.1488
USC00116610,12774.6667,635.6667,978.3333,477.3333,1236.3333,1,363.3333,-9.6665,-3.4607,-11.0269,-15.5021,-199.4361,-26.3382,30.4212,61.1048,33.5487,20.4719,208.3521,35.2542
USC00116661,10950.3333,671.3333,1042,531.3333,1193,0,419.6667,-7.83,-2.8506,-8.9106,-12.7927,-200.7267,-21.7365,25.343,52.6584,27.9762,16.438,207.8389,28.8487
USC00116769,3904,149.3333,243.6667,117,309.3333,0,101,-9.77,-3.4622,-11.1784,-15.5494,-143.0329,-24.6222,30.7943,59.6353,33.927,21.1712,152.5053,34.0946
USC00116910,12081.6667,731.3333,1170.3333,565.3333,1345,0,429.6667,-7.4934,-2.7129,-8.5203,-12.3837,-202.8169,-21.1376,24.5191,52.0167,27.076,15.7433,209.593,27.9137
USC00117004,8308.6667,479.3333,759,377.6667,847,0,298.3333,-8.368,-3.0287,-9.5327,-13.556,-193.1416,-22.2364,26.1903,53.3818,28.8945,17.6269,200.6504,29.7452
