"distribution","shape1","shape2","skewness","kurtosis","MC","alpha.minus.3sigma","alpha.plus.3sigma","alpha.minus.4sigma","alpha.plus.4sigma","alpha.minus.5sigma","alpha.plus.5sigma"
"beta",0.276816628046334,2.39001942511462,2.1321,7.5564,0.6825,0.0166,5.3679,0.0166,6.1371,0.0166,6.3161
"beta",0.280996221766574,2.45141963967448,2.1351,7.5987,0.6755,0.0175,5.3711,0.0175,6.1759,0.0175,6.3714
"beta",0.29333358421782,2.61077066296176,2.1339,7.6572,0.6602,0.0204,5.3329,0.0204,6.2194,0.0204,6.4575
"beta",0.298025295555126,2.67847460004175,2.1352,7.6906,0.6571,0.0216,5.328,0.0216,6.2503,0.0216,6.508
"beta",0.308921579984017,2.82931874564663,2.1347,7.7441,0.6394,0.0244,5.3013,0.0244,6.2977,0.0244,6.5996
"beta",0.32446528906934,3.04762726973975,2.1318,7.8053,0.6249,0.0286,5.2588,0.0286,6.3548,0.0286,6.7228
"beta",0.32969576117117,3.13363556070067,2.1335,7.843,0.6172,0.0301,5.2574,0.0301,6.3945,0.0301,6.7906
"beta",0.339700965211261,3.29563961718231,2.1347,7.9008,0.6092,0.033,5.2465,0.033,6.4562,0.033,6.9054
"beta",0.350613402025774,3.47058443821035,2.1337,7.9482,0.5969,0.0363,5.2267,0.0363,6.5082,0.0363,7.0147
"beta",0.363331225947943,3.68671700737718,2.1332,8.0065,0.5841,0.0402,5.2082,0.0402,6.5746,0.0402,7.1532
"beta",0.372319769322639,3.85587629646063,2.1347,8.0599,0.5764,0.043,5.2041,0.043,6.6362,0.043,7.2727
"beta",0.38319816770684,4.05028513615066,2.133,8.0993,0.5669,0.0465,5.1855,0.0465,6.6841,0.0465,7.3849
"beta",0.3901408035364,4.19770760932518,2.1352,8.1466,0.5606,0.0488,5.1874,0.0488,6.7394,0.0488,7.4912
"beta",0.403066600983031,4.45139571195049,2.1337,8.1958,0.5492,0.0531,5.17,0.0531,6.801,0.0531,7.6361
"beta",0.417850065364735,4.76221450545453,2.1326,8.2545,0.5374,0.0581,5.154,0.0581,6.8753,0.0581,7.8108
"beta",0.425663353875279,4.95375351209566,2.1346,8.303,0.5349,0.0608,5.1557,0.0608,6.9335,0.0608,7.932
"beta",0.444416418409906,5.37497560791671,2.1308,8.3579,0.519,0.0674,5.1299,0.0674,7.0088,0.0674,8.134
"beta",0.4516018465159,5.56725065727253,2.1318,8.3959,0.515,0.0699,5.1296,0.0699,7.0557,0.0699,8.2396
"beta",0.461234075445449,5.84828408676549,2.1344,8.4549,0.5088,0.0733,5.1336,0.0733,7.1268,0.0733,8.3956
"beta",0.471897463543573,6.13690448878217,2.1333,8.4915,0.5036,0.0771,5.1244,0.0771,7.1756,0.0771,8.5244
"beta",0.485737093442585,6.54573551416397,2.1329,8.5453,0.4963,0.0821,5.1168,0.0821,7.2455,0.0821,8.7039
"beta",0.502303431330249,7.05372167941532,2.1307,8.5966,0.4859,0.0881,5.1033,0.0881,7.3157,0.0881,8.9
"beta",0.509922328621615,7.37742975253612,2.1352,8.6592,0.4814,0.0908,5.1155,0.0908,7.3873,0.0908,9.0556
"beta",0.521681716101244,7.7848018032196,2.1336,8.6937,0.4736,0.0951,5.1064,0.0951,7.4347,0.0951,9.1938
"beta",0.539140561078442,8.45459499409772,2.1322,8.7505,0.466,0.1015,5.097,0.1015,7.5104,0.1015,9.4098
"beta",0.544316299921833,8.73163246262819,2.1353,8.7933,0.4641,0.1034,5.1056,0.1034,7.5584,0.1034,9.5181
"beta",0.558985926136375,9.39146025314461,2.1349,8.8455,0.4557,0.1087,5.1008,0.1087,7.6255,0.1087,9.7086
"beta",0.57400677250023,10.146032890171,2.135,8.9018,0.4488,0.1142,5.0981,0.1142,7.6965,0.1142,9.9093
"beta",0.595236375844106,11.2503052764432,2.1317,8.9529,0.44,0.122,5.084,0.122,7.7681,0.122,10.1433
"beta",0.604094955832697,11.8639226523787,2.1337,8.9998,0.4368,0.1252,5.0889,0.1252,7.8222,0.1252,10.2858
"beta",0.13377115605399,0.951514549533138,2.1456,6.7463,0.9184,3e-04,6.9517,3e-04,7.0116,3e-04,7.0128
"beta",0.144571653135121,1.03938380791154,2.1428,6.8073,0.8989,5e-04,6.625,5e-04,6.7107,5e-04,6.7131
"beta",0.147631211007945,1.06843577934755,2.1463,6.8481,0.8931,6e-04,6.5802,6e-04,6.6763,6e-04,6.6793
"beta",0.156414097743575,1.1423975814085,2.1441,6.896,0.8783,9e-04,6.3793,9e-04,6.5018,9e-04,6.5066
"beta",0.161808518080739,1.19146630728501,2.1456,6.9409,0.8684,0.0011,6.2936,0.0011,6.436,0.0011,6.4423
"beta",0.171644063158892,1.27827791515738,2.1437,6.996,0.849,0.0016,6.1291,0.0016,6.3084,0.0016,6.3183
"beta",0.178805728434585,1.3469953875097,2.1459,7.0554,0.8372,0.0021,6.0504,0.0021,6.2622,0.0021,6.2759
"beta",0.187127837533597,1.42362559333094,2.1441,7.0988,0.8203,0.0027,5.9439,0.0027,6.1925,0.0027,6.2113
"beta",0.197628761973931,1.52399699000083,2.1427,7.1574,0.8026,0.0036,5.8342,0.0036,6.1337,0.0036,6.1608
"beta",0.204617009108886,1.5950789998367,2.1436,7.2062,0.7897,0.0044,5.7815,0.0044,6.1193,0.0044,6.1535
"beta",0.209607876878232,1.64670614772011,2.1441,7.24,0.7824,0.0049,5.7467,0.0049,6.1129,0.0049,6.1529
"beta",0.221681289804168,1.77174718389357,2.1432,7.3083,0.7616,0.0065,5.661,0.0065,6.0959,0.0065,6.1523
"beta",0.224359319681767,1.80562951665372,2.1462,7.3427,0.7587,0.0069,5.6622,0.0069,6.1182,0.0069,6.1798
"beta",0.235811856096843,1.92883191202395,2.1446,7.4014,0.74,0.0086,5.5908,0.0086,6.1154,0.0086,6.1971
"beta",0.246667648656061,2.05059031305322,2.1436,7.4586,0.7227,0.0105,5.5344,0.0105,6.127,0.0105,6.2313
"beta",0.25533876563888,2.15120469228923,2.1429,7.5041,0.7099,0.0121,5.495,0.0121,6.1435,0.0121,6.2686
"beta",0.259314136938192,2.20572374117374,2.1459,7.5454,0.7066,0.0128,5.4953,0.0128,6.1768,0.0128,6.3146
"beta",0.273332049056888,2.37248335275985,2.1427,7.6042,0.6853,0.0158,5.431,0.0158,6.2011,0.0158,6.3781
"beta",0.282136045359308,2.4865163575504,2.1428,7.6535,0.6742,0.0177,5.4052,0.0177,6.2364,0.0177,6.4431
"beta",0.285283916726708,2.53792378642759,2.1465,7.6938,0.6706,0.0185,5.4138,0.0185,6.2759,0.0185,6.4975
"beta",0.300845123000909,2.74098914397089,2.143,7.7554,0.6529,0.0223,5.3575,0.0223,6.32,0.0223,6.5984
"beta",0.307928791313432,2.84396526559629,2.1437,7.7971,0.6426,0.0241,5.3445,0.0241,6.3586,0.0241,6.6682
"beta",0.320472463148646,3.02640434296685,2.1428,7.8567,0.6289,0.0275,5.3149,0.0275,6.4148,0.0275,6.7808
"beta",0.324801571484189,3.10662470188504,2.1467,7.9046,0.624,0.0287,5.3239,0.0287,6.4657,0.0287,6.859
"beta",0.333126787851099,3.23798805652186,2.1468,7.9477,0.6141,0.0311,5.3094,0.0311,6.51,0.0311,6.9463
"beta",0.343833197418367,3.41392485201359,2.147,8.0033,0.6018,0.0342,5.2927,0.0342,6.5692,0.0342,7.0641
"beta",0.358222866946366,3.64493677819124,2.1434,8.0507,0.5897,0.0386,5.257,0.0386,6.622,0.0386,7.1928
"beta",0.366132548882859,3.78742690534517,2.1437,8.0906,0.5834,0.041,5.2476,0.041,6.6675,0.041,7.2868
"beta",0.3779352173144,4.00877544060303,2.1439,8.1489,0.5715,0.0448,5.2346,0.0448,6.7353,0.0448,7.43
"beta",0.387302650816739,4.20530770517187,2.1463,8.2096,0.564,0.0478,5.2339,0.0478,6.8057,0.0478,7.5688
"beta",0.401419809129788,4.48167593106581,2.144,8.2591,0.5528,0.0525,5.2108,0.0525,6.8676,0.0525,7.7214
"beta",0.406220941877924,4.60084904766083,2.1464,8.2984,0.5468,0.0541,5.2159,0.0541,6.913,0.0541,7.8084
"beta",0.423542276967783,4.96677529536048,2.1429,8.3521,0.5353,0.06,5.1883,0.06,6.9837,0.06,7.9945
"beta",0.436273852735525,5.27420518320054,2.143,8.4091,0.5253,0.0645,5.1795,0.0645,7.0549,0.0645,8.1623
"beta",0.442483953168616,5.45766589768231,2.1461,8.4585,0.5229,0.0666,5.1867,0.0666,7.1123,0.0666,8.2793
"beta",0.454530028194189,5.7545593211893,2.1437,8.4932,0.5148,0.0709,5.1704,0.0709,7.1599,0.0709,8.4125
"beta",0.463632809764938,6.02885882816627,2.1458,8.5469,0.5064,0.0741,5.1725,0.0741,7.2245,0.0741,8.5585
"beta",0.478087306768866,6.44395341526601,2.1445,8.5984,0.4986,0.0793,5.1605,0.0793,7.292,0.0793,8.7387
"beta",0.493269954122603,6.91973587515531,2.1437,8.6549,0.4896,0.0847,5.1507,0.0847,7.3653,0.0847,8.9346
"beta",0.502145365664968,7.23265519396402,2.1444,8.6964,0.4834,0.0879,5.1495,0.0879,7.4167,0.0879,9.064
"beta",0.508873723715078,7.51108058488928,2.1471,8.7429,0.4805,0.0904,5.1557,0.0904,7.4705,0.0904,9.1878
"beta",0.529483041215688,8.27375279504922,2.1447,8.8066,0.4708,0.0979,5.1404,0.0979,7.5559,0.0979,9.4381
"beta",0.538872013268061,8.67200409757905,2.1448,8.8435,0.4637,0.1013,5.1377,0.1013,7.6023,0.1013,9.566
"beta",0.550862267121673,9.24014879521681,2.146,8.8989,0.4625,0.1057,5.1383,0.1057,7.6695,0.1057,9.7443
"beta",0.570713557293639,10.1649413612229,2.1429,8.95,0.4492,0.1129,5.1236,0.1129,7.7399,0.1129,9.9703
"beta",0.578635097173043,10.6371147146844,2.1445,8.9907,0.4486,0.1158,5.1266,0.1158,7.7875,0.1158,10.0959
"beta",0.142558554615825,1.03232256148243,2.1547,6.8589,0.9026,4e-04,6.773,4e-04,6.8585,4e-04,6.8608
"beta",0.145864306389354,1.06261555987876,2.1571,6.8954,0.8957,5e-04,6.708,5e-04,6.8041,5e-04,6.807
"beta",0.156080970325973,1.14944376249285,2.1546,6.9525,0.8778,9e-04,6.4646,9e-04,6.5925,9e-04,6.5975
"beta",0.162927307244856,1.21070630649244,2.1547,7.0001,0.8659,0.0012,6.3412,0.0012,6.4942,0.0012,6.5013
"beta",0.171161650782451,1.28648254180327,2.1553,7.0587,0.8509,0.0016,6.2164,0.0016,6.4032,0.0016,6.4137
"beta",0.179003985971678,1.35968762628664,2.1551,7.1099,0.8374,0.0021,6.1102,0.0021,6.3316,0.0021,6.3463
"beta",0.183558749603108,1.40493963086419,2.1566,7.1485,0.8284,0.0024,6.0656,0.0024,6.31,0.0024,6.3278
"beta",0.192451289395802,1.48878689213377,2.1545,7.1937,0.8129,0.0031,5.9569,0.0031,6.2435,0.0031,6.2678
"beta",0.198897257077973,1.55536305310018,2.1562,7.2449,0.8011,0.0038,5.9072,0.0038,6.2301,0.0038,6.2608
"beta",0.204910855449736,1.6200837736933,2.1586,7.2971,0.7917,0.0044,5.8706,0.0044,6.2303,0.0044,6.2681
"beta",0.214133245747536,1.71655633550836,2.1586,7.3548,0.7746,0.0055,5.8004,0.0055,6.2141,0.0055,6.264
"beta",0.222449792045169,1.80533334270096,2.1581,7.4035,0.7624,0.0066,5.7423,0.0066,6.2061,0.0066,6.2688
"beta",0.231125796722481,1.89919034162723,2.157,7.449,0.7483,0.0079,5.6842,0.0079,6.201,0.0079,6.2789
"beta",0.241205889672041,2.01069807286374,2.1552,7.4985,0.7317,0.0095,5.6222,0.0095,6.2016,0.0095,6.2997
"beta",0.245128958890215,2.06337576754857,2.1587,7.5428,0.7272,0.0102,5.622,0.0102,6.2342,0.0102,6.3434
"beta",0.254070403419901,2.1695197405084,2.1583,7.5927,0.7145,0.0118,5.5804,0.0118,6.2527,0.0118,6.3846
"beta",0.263414949729806,2.28300119227776,2.1575,7.6414,0.7005,0.0136,5.5392,0.0136,6.2745,0.0136,6.4327
"beta",0.27854989258945,2.47029236010835,2.1545,7.7082,0.6796,0.0169,5.4729,0.0169,6.3077,0.0169,6.513
"beta",0.283498495646752,2.53861098429095,2.1555,7.7414,0.6719,0.018,5.4624,0.018,6.3345,0.018,6.5587
"beta",0.295792136795353,2.70661009715986,2.1551,7.8065,0.6585,0.021,5.4266,0.021,6.3856,0.021,6.6579
"beta",0.302267072211252,2.80020095688896,2.1556,7.8444,0.6491,0.0226,5.4125,0.0226,6.4191,0.0226,6.7197
"beta",0.313378246215172,2.9619568744339,2.155,7.9,0.6353,0.0255,5.3844,0.0255,6.4693,0.0255,6.8199
"beta",0.323826273036189,3.11934080447815,2.1543,7.9496,0.6251,0.0284,5.3594,0.0284,6.5168,0.0284,6.9177
"beta",0.33380406501051,3.28337460479233,2.1555,8.0095,0.6147,0.0312,5.3462,0.0312,6.5786,0.0312,7.0343
"beta",0.34005178727489,3.39292231032159,2.1571,8.0517,0.6071,0.033,5.342,0.033,6.6236,0.033,7.1171
"beta",0.352876537088305,3.60317587987287,2.1548,8.101,0.5948,0.0369,5.3119,0.0369,6.6767,0.0369,7.2403
"beta",0.358704678832088,3.72256285086041,2.1581,8.1522,0.5882,0.0387,5.317,0.0387,6.7335,0.0387,7.3401
"beta",0.374393126008101,3.99795107438369,2.1546,8.205,0.5736,0.0436,5.2816,0.0436,6.7949,0.0436,7.4937
"beta",0.377927704505622,4.08171284653433,2.1574,8.2411,0.5719,0.0447,5.2884,0.0447,6.8355,0.0447,7.5651
"beta",0.388793729191646,4.30468100684811,2.1581,8.298,0.5632,0.0483,5.2785,0.0483,6.902,0.0483,7.7082
"beta",0.40122518132627,4.55944528413517,2.1567,8.3467,0.5516,0.0524,5.2599,0.0524,6.9614,0.0524,7.8523
"beta",0.410974138134858,4.77776570361061,2.1569,8.3932,0.545,0.0557,5.2512,0.0557,7.0176,0.0557,7.9808
"beta",0.422535087827593,5.04967861381033,2.157,8.4472,0.5358,0.0596,5.2417,0.0596,7.0835,0.0596,8.135
"beta",0.434487350716023,5.33360884007066,2.1556,8.4907,0.5277,0.0638,5.2269,0.0638,7.1391,0.0638,8.2784
"beta",0.442112468793057,5.55367601200193,2.1582,8.5429,0.5231,0.0664,5.2306,0.0664,7.2003,0.0664,8.4099
"beta",0.456204823837383,5.93280826525879,2.1573,8.5984,0.5147,0.0714,5.2179,0.0714,7.2708,0.0714,8.5915
"beta",0.468634999386268,6.28208779887878,2.1559,8.6413,0.5067,0.0758,5.2051,0.0758,7.3267,0.0758,8.7443
"beta",0.481570316830184,6.69201492633554,2.1563,8.6992,0.4975,0.0804,5.1995,0.0804,7.3986,0.0804,8.927
"beta",0.497459146821871,7.21481421491364,2.1552,8.7567,0.4878,0.0862,5.1878,0.0862,7.4728,0.0862,9.1315
"beta",0.507643459035084,7.58733285883907,2.1553,8.7994,0.4839,0.0898,5.1838,0.0899,7.5262,0.0899,9.2737
"beta",0.517472793960944,7.97692912473809,2.156,8.844,0.4772,0.0934,5.182,0.0934,7.5808,0.0934,9.4173
"beta",0.536115024236496,8.72957584378426,2.1543,8.9048,0.4673,0.1002,5.1696,0.1002,7.6602,0.1002,9.6513
"beta",0.547378543153405,9.27233160609612,2.1555,8.9578,0.4633,0.1043,5.1698,0.1043,7.7238,0.1043,9.8212
"beta",0.554757418572903,9.6790463999263,2.1576,9.0016,0.4593,0.107,5.174,0.107,7.7741,0.107,9.9485
"beta",0.137673234760761,1.00090711788274,2.167,6.8923,0.9105,3e-04,7.0148,3e-04,7.0924,3e-04,7.0943
"beta",0.146828785776393,1.07845893400069,2.1657,6.9501,0.8946,6e-04,6.7535,6e-04,6.8569,6e-04,6.8602
"beta",0.153031084082555,1.13338771123556,2.1662,6.9966,0.8828,8e-04,6.6156,8e-04,6.7399,8e-04,6.7446
"beta",0.156985852311831,1.17190723905596,2.1695,7.0432,0.8774,9e-04,6.56,9e-04,6.7008,9e-04,6.7067
"beta",0.16636949847918,1.25632267466933,2.1684,7.1014,0.8589,0.0013,6.383,0.0013,6.5603,0.0013,6.5695
"beta",0.173715403568931,1.32491072118934,2.1683,7.1509,0.8473,0.0017,6.2709,0.0017,6.4804,0.0017,6.4932
"beta",0.181338853621855,1.3983715669415,2.1688,7.2046,0.8316,0.0022,6.1733,0.0022,6.4194,0.0022,6.437
"beta",0.188006583714392,1.46525319893751,2.1701,7.2563,0.8194,0.0028,6.104,0.0028,6.3854,0.0028,6.4084
"beta",0.197123860726366,1.55411439602263,2.1681,7.3043,0.806,0.0036,5.9984,0.0036,6.3269,0.0036,6.358
"beta",0.206729841476306,1.6499279278433,2.1659,7.3524,0.7896,0.0046,5.9006,0.0046,6.2811,0.0046,6.3229
"beta",0.211043795546517,1.69926903889142,2.1684,7.3947,0.7799,0.0051,5.8817,0.0051,6.2916,0.0051,6.34
"beta",0.221230373001657,1.80731820516288,2.1671,7.4506,0.7625,0.0064,5.802,0.0064,6.2731,0.0064,6.337
"beta",0.230480208869325,1.90784641455556,2.1657,7.4984,0.7467,0.0077,5.7366,0.0077,6.2649,0.0077,6.3453
"beta",0.239171820187941,2.01035019127652,2.1671,7.5594,0.7364,0.0091,5.6968,0.0091,6.2854,0.0091,6.3852
"beta",0.24330241325032,2.06250675621908,2.1688,7.5951,0.7276,0.0098,5.6855,0.0098,6.3058,0.0098,6.4163
"beta",0.251142879236722,2.1588640797697,2.1698,7.6474,0.7179,0.0112,5.6534,0.0112,6.33,0.0112,6.4615
"beta",0.263309442456579,2.30661684528785,2.168,7.7074,0.6998,0.0136,5.5935,0.0136,6.3521,0.0136,6.5183
"beta",0.273854400523007,2.43761608411744,2.1658,7.7535,0.6865,0.0159,5.5437,0.0159,6.3725,0.0159,6.572
"beta",0.281044150486356,2.53433956338372,2.166,7.7957,0.6765,0.0175,5.5213,0.0175,6.4027,0.0175,6.6287
"beta",0.289076598071028,2.64581726165256,2.1664,7.8429,0.6638,0.0193,5.4988,0.0193,6.4394,0.0193,6.6975
"beta",0.299253468418028,2.79251509539317,2.167,7.9028,0.6526,0.0218,5.4735,0.0218,6.49,0.0218,6.7924
"beta",0.303349346410949,2.86099820675328,2.1697,7.9425,0.6488,0.0229,5.4752,0.0229,6.5292,0.0229,6.8538
"beta",0.31580116232275,3.04233795276494,2.1675,7.9953,0.6344,0.0262,5.4355,0.0262,6.5744,0.0262,6.9563
"beta",0.323388980809134,3.16778460821742,2.1692,8.0463,0.6259,0.0282,5.4263,0.0282,6.6255,0.0282,7.0495
"beta",0.335261812589597,3.35378317816649,2.167,8.094,0.6128,0.0316,5.3935,0.0316,6.6723,0.0316,7.1578
"beta",0.347139222854748,3.55737431425019,2.167,8.1548,0.5987,0.0351,5.3724,0.0351,6.7365,0.0351,7.2919
"beta",0.356109779318795,3.71270226610824,2.1659,8.1925,0.5892,0.0378,5.3533,0.0378,6.7776,0.0378,7.3859
"beta",0.367136934312992,3.92217309187492,2.1667,8.2525,0.5821,0.0413,5.3402,0.0413,6.8448,0.0413,7.5262
"beta",0.374055727505125,4.06090251687029,2.1675,8.2922,0.577,0.0434,5.334,0.0434,6.8897,0.0434,7.6199
"beta",0.385835046031512,4.2937986968318,2.1665,8.3427,0.5662,0.0473,5.3153,0.0473,6.9489,0.0473,7.7584
"beta",0.399794756063726,4.59098855035007,2.1663,8.4073,0.555,0.0519,5.2984,0.0519,7.0255,0.0519,7.9355
"beta",0.40518589839898,4.72126281792484,2.1677,8.4426,0.5505,0.0537,5.2981,0.0537,7.0664,0.0537,8.0213
"beta",0.418915631197393,5.0409755140536,2.1673,8.5039,0.5392,0.0583,5.2834,0.0583,7.1408,0.0583,8.2001
"beta",0.427819549944252,5.26099415298784,2.1673,8.5442,0.5328,0.0614,5.2752,0.0614,7.19,0.0614,8.3193
"beta",0.436962917901808,5.50543264020234,2.1682,8.5919,0.5269,0.0645,5.2709,0.0645,7.2473,0.0645,8.4536
"beta",0.444945274822414,5.73953645692207,2.1701,8.6415,0.5202,0.0673,5.2716,0.0673,7.3057,0.0673,8.5852
"beta",0.460648447629996,6.18901214440586,2.1696,8.7075,0.5072,0.0729,5.2586,0.0729,7.3876,0.0729,8.797
"beta",0.478014893960208,6.69329210819676,2.166,8.7557,0.5008,0.0791,5.235,0.0791,7.453,0.0791,8.9951
"beta",0.48491640831111,6.95603820942109,2.1686,8.8038,0.4949,0.0815,5.2399,0.0815,7.5085,0.0815,9.1222
"beta",0.496771685088519,7.38396083756816,2.1691,8.8576,0.4888,0.0858,5.2353,0.0858,7.5742,0.0858,9.2946
"beta",0.509670372353401,7.86201081201667,2.1682,8.904,0.4816,0.0905,5.2259,0.0905,7.6332,0.0905,9.4635
"beta",0.521638113689609,8.33745891875238,2.1673,8.946,0.474,0.0948,5.2177,0.0948,7.6867,0.0948,9.6192
"beta",0.53602385535487,8.97006985980552,2.167,9.0011,0.4705,0.1001,5.2109,0.1001,7.7552,0.1001,9.8154
"beta",0.137776473399252,1.01119847437833,2.1787,6.9578,0.9096,3e-04,7.1119,3e-04,7.1947,3e-04,7.1967
"beta",0.145069532260997,1.07322710738331,2.1772,7.0024,0.8994,5e-04,6.8918,5e-04,6.9958,5e-04,6.999
"beta",0.148374275397277,1.10525996659324,2.1805,7.0445,0.8928,6e-04,6.835,6e-04,6.9517,6e-04,6.9557
"beta",0.156730893261731,1.17918633150915,2.1793,7.0973,0.8766,9e-04,6.6399,9e-04,6.7864,9e-04,6.7927
"beta",0.163547894964693,1.24134314893093,2.1789,7.1427,0.8643,0.0012,6.508,0.0012,6.6818,0.0012,6.6905
"beta",0.170776040209457,1.30905024462659,2.1789,7.1924,0.8518,0.0016,6.3889,0.0016,6.5946,0.0016,6.6068
"beta",0.176850875369273,1.37016783018596,2.1815,7.2488,0.8402,0.0019,6.3185,0.0019,6.5555,0.0019,6.5716
"beta",0.189560434160754,1.4902278598845,2.1773,7.3095,0.8181,0.0029,6.1344,0.0029,6.4327,0.0029,6.4582
"beta",0.195794647184201,1.55362106274883,2.1775,7.3514,0.8056,0.0034,6.0707,0.0034,6.4038,0.0034,6.4354
"beta",0.204129867531359,1.63973230447155,2.1773,7.404,0.7921,0.0043,5.9919,0.0043,6.3733,0.0043,6.4147
"beta",0.207610518168658,1.68305670202803,2.1815,7.452,0.7864,0.0047,5.9883,0.0047,6.3971,0.0047,6.4443
"beta",0.216794185375329,1.78137913012085,2.1807,7.5055,0.7723,0.0058,5.9119,0.0058,6.3774,0.0058,6.4385
"beta",0.221428338127676,1.83461665619165,2.1817,7.5411,0.7629,0.0064,5.8854,0.0064,6.3828,0.0064,6.4525
"beta",0.231261618198361,1.94435320212599,2.1805,7.5948,0.7479,0.0079,5.8156,0.0079,6.3767,0.0079,6.4655
"beta",0.239012459063903,2.03737069108989,2.1816,7.6491,0.7365,0.0091,5.7775,0.0091,6.3941,0.0091,6.5014
"beta",0.248989219585666,2.15488443342038,2.1801,7.6997,0.7219,0.0108,5.7184,0.0108,6.4021,0.0108,6.5346
"beta",0.255895846640458,2.24090791453142,2.1801,7.7409,0.7099,0.0121,5.6868,0.0121,6.42,0.0121,6.5726
"beta",0.264667805742938,2.3523982266942,2.1798,7.7901,0.6978,0.0139,5.6482,0.0139,6.4442,0.0139,6.6247
"beta",0.2745508447662,2.48071195310913,2.1788,7.8409,0.6855,0.016,5.6059,0.016,6.4721,0.016,6.6867
"beta",0.280837041340768,2.57455250214552,2.1817,7.8959,0.6784,0.0174,5.5987,0.0174,6.519,0.0174,6.7611
"beta",0.293955057233572,2.75175537043996,2.1787,7.9502,0.6614,0.0205,5.5433,0.0205,6.5531,0.0205,6.8472
"beta",0.297883536212612,2.81790069566807,2.1815,7.9903,0.6566,0.0215,5.5451,0.0215,6.5921,0.0215,6.9078
"beta",0.315417408003937,3.07097394464654,2.1773,8.0579,0.6368,0.026,5.4803,0.026,6.6455,0.026,7.0411
"beta",0.320621434527216,3.16247689617448,2.1796,8.1016,0.6284,0.0274,5.479,0.0274,6.6899,0.0274,7.1172
"beta",0.332791120739887,3.35903129502945,2.1785,8.1584,0.6164,0.0309,5.448,0.0309,6.7453,0.0309,7.2389
"beta",0.336921287656529,3.43871168363839,2.1807,8.1949,0.6127,0.0321,5.4493,0.0321,6.784,0.0321,7.3064
"beta",0.347293900176883,3.61668174031307,2.1796,8.241,0.6025,0.0351,5.4252,0.0351,6.8319,0.0351,7.4156
"beta",0.358450043155812,3.82388783401251,2.1799,8.3,0.5918,0.0385,5.4075,0.0385,6.8959,0.0385,7.5524
"beta",0.366702586093917,3.99164226022409,2.1816,8.3533,0.5826,0.0411,5.4016,0.0411,6.9548,0.0411,7.6715
"beta",0.377534422616474,4.20082710757619,2.18,8.3962,0.5744,0.0445,5.3795,0.0445,7.0039,0.0445,7.7924
"beta",0.387417692786548,4.41766852780245,2.1815,8.4548,0.5648,0.0477,5.3721,0.0477,7.0706,0.0477,7.9354
"beta",0.401361601522891,4.7117603707239,2.179,8.5047,0.5532,0.0523,5.3458,0.0523,7.1307,0.0523,8.0932
"beta",0.408944867622806,4.89368613968231,2.1797,8.5457,0.5474,0.0549,5.3401,0.0549,7.1787,0.0549,8.2025
"beta",0.418114741589874,5.1259639910243,2.1809,8.5972,0.5398,0.058,5.335,0.058,7.2391,0.058,8.34
"beta",0.434440415337682,5.52103144475841,2.1776,8.6487,0.5274,0.0636,5.3075,0.0636,7.3048,0.0636,8.5269
"beta",0.443363397352397,5.77625540139037,2.1787,8.697,0.5241,0.0667,5.3039,0.0667,7.3622,0.0667,8.663
"beta",0.451351222773315,6.01890048242058,2.18,8.7421,0.5173,0.0695,5.3021,0.0695,7.4155,0.0695,8.7895
"beta",0.468008211053675,6.50460714756278,2.1775,8.7977,0.508,0.0754,5.2814,0.0754,7.4869,0.0754,8.9943
"beta",0.473810762139037,6.74234994316474,2.1816,8.8529,0.5016,0.0775,5.2916,0.0775,7.5485,0.0775,9.1254
"beta",0.49170424421085,7.32736377214431,2.1783,8.9053,0.4933,0.0839,5.2693,0.0839,7.6176,0.0839,9.3384
"beta",0.497313660404645,7.55849649090785,2.1798,8.9401,0.4876,0.0859,5.2712,0.0859,7.6578,0.0859,9.4363
"beta",0.51132194062625,8.12574555890984,2.1804,9.0029,0.482,0.091,5.2657,0.091,7.7336,0.091,9.6422
"beta",0.136192294292152,1.0065041883965,2.1898,7.0081,0.9146,3e-04,7.2592,3e-04,7.3424,3e-04,7.3444
"beta",0.140640500556678,1.04567305831215,2.1903,7.044,0.9066,4e-04,7.1247,4e-04,7.2214,4e-04,7.2242
"beta",0.147759521204745,1.10842376517784,2.19,7.0943,0.8941,6e-04,6.9274,6e-04,7.0476,6e-04,7.0518
"beta",0.154779892050661,1.17340577564342,2.1916,7.1539,0.8807,8e-04,6.7759,8e-04,6.9233,8e-04,6.9296
"beta",0.163145558323478,1.24924591489136,2.19,7.2041,0.8643,0.0012,6.5975,0.0012,6.7786,0.0012,6.7879
"beta",0.171623702663928,1.32863244879059,2.1891,7.2577,0.8501,0.0016,6.4485,0.0016,6.6676,0.0016,6.6812
"beta",0.176203727722168,1.37519894929603,2.191,7.3005,0.8416,0.0019,6.394,0.0019,6.6375,0.0019,6.6542
"beta",0.18466862938134,1.4566511532804,2.1892,7.3473,0.827,0.0025,6.2698,0.0025,6.5556,0.0025,6.5786
"beta",0.189880949059036,1.51432731719501,2.193,7.4049,0.818,0.0029,6.2336,0.0029,6.553,0.0029,6.5814
"beta",0.19687631643354,1.58529392164154,2.192,7.4457,0.8044,0.0035,6.1526,0.0035,6.5116,0.0035,6.5474
"beta",0.206526901921257,1.68337811054476,2.1892,7.4919,0.7883,0.0046,6.0448,0.0046,6.4587,0.0046,6.5064
