"time","temperature","bin.start","bin.end","index.bin","n.points","n.NA","n.imputed","n.outliers","sd.temperature"
2020-07-20 08:02:30,27.09614,2020-07-20 08:00:00,2020-07-20 08:05:00,5569,5,0,0,0,0.0635453224084983
2020-07-20 08:07:30,27.41958,2020-07-20 08:05:00,2020-07-20 08:10:00,5570,5,0,0,0,0.200069243013512
2020-07-20 08:12:30,27.77866,2020-07-20 08:10:00,2020-07-20 08:15:00,5571,5,0,0,0,0.060228921624084
2020-07-20 08:17:30,27.8307,2020-07-20 08:15:00,2020-07-20 08:20:00,5572,5,0,0,0,0.0489316870749415
2020-07-20 08:22:30,27.96916,2020-07-20 08:20:00,2020-07-20 08:25:00,5573,5,0,0,0,0.0844131684039876
2020-07-20 08:27:30,27.82526,2020-07-20 08:25:00,2020-07-20 08:30:00,5574,5,0,0,0,0.224794635167301
2020-07-20 08:32:30,27.35998,2020-07-20 08:30:00,2020-07-20 08:35:00,5575,5,0,0,0,0.308868340883296
2020-07-20 08:37:30,27.73136,2020-07-20 08:35:00,2020-07-20 08:40:00,5576,5,0,0,0,0.33519163623217
2020-07-20 08:42:30,27.81962,2020-07-20 08:40:00,2020-07-20 08:45:00,5577,5,0,0,0,0.226772313124861
2020-07-20 08:47:30,27.66658,2020-07-20 08:45:00,2020-07-20 08:50:00,5578,5,0,0,0,0.195744545262441
2020-07-20 08:52:30,27.96924,2020-07-20 08:50:00,2020-07-20 08:55:00,5579,5,0,0,0,0.102467497285725
2020-07-20 08:57:30,27.7113,2020-07-20 08:55:00,2020-07-20 09:00:00,5580,5,0,0,0,0.232766535395446
2020-07-20 09:02:30,27.03158,2020-07-20 09:00:00,2020-07-20 09:05:00,5581,5,0,0,0,0.0997270123888201
2020-07-20 09:07:30,26.54212,2020-07-20 09:05:00,2020-07-20 09:10:00,5582,5,0,0,0,0.198753734556109
2020-07-20 09:12:30,26.51534,2020-07-20 09:10:00,2020-07-20 09:15:00,5583,5,0,0,0,0.155407763641332
2020-07-20 09:17:30,26.5276,2020-07-20 09:15:00,2020-07-20 09:20:00,5584,5,0,0,0,0.252844566878547
2020-07-20 09:22:30,27.05512,2020-07-20 09:20:00,2020-07-20 09:25:00,5585,5,0,0,0,0.165093131292614
2020-07-20 09:27:30,27.06906,2020-07-20 09:25:00,2020-07-20 09:30:00,5586,5,0,0,0,0.0676023150491166
2020-07-20 09:32:30,26.79002,2020-07-20 09:30:00,2020-07-20 09:35:00,5587,5,0,0,0,0.401514435605994
2020-07-20 09:37:30,26.25042,2020-07-20 09:35:00,2020-07-20 09:40:00,5588,5,0,0,0,0.0576027950710728
2020-07-20 09:42:30,26.10594,2020-07-20 09:40:00,2020-07-20 09:45:00,5589,5,0,0,0,0.130355122645794
2020-07-20 09:47:30,26.1212,2020-07-20 09:45:00,2020-07-20 09:50:00,5590,5,0,0,0,0.103458228285623
2020-07-20 09:52:30,25.9569,2020-07-20 09:50:00,2020-07-20 09:55:00,5591,5,0,0,0,0.184464088646002
2020-07-20 09:57:30,25.6442,2020-07-20 09:55:00,2020-07-20 10:00:00,5592,5,0,0,0,0.114207070709303
2020-07-20 10:02:30,25.77886,2020-07-20 10:00:00,2020-07-20 10:05:00,5593,5,0,0,0,0.141473435669033
2020-07-20 10:07:30,26.09592,2020-07-20 10:05:00,2020-07-20 10:10:00,5594,5,0,0,0,0.303661253702213
2020-07-20 10:12:30,25.7948,2020-07-20 10:10:00,2020-07-20 10:15:00,5595,5,0,0,0,0.22319140888484
2020-07-20 10:17:30,25.4211,2020-07-20 10:15:00,2020-07-20 10:20:00,5596,5,0,0,0,0.120909160116179
2020-07-20 10:22:30,25.76962,2020-07-20 10:20:00,2020-07-20 10:25:00,5597,5,0,0,0,0.334824845254949
2020-07-20 10:27:30,26.7596,2020-07-20 10:25:00,2020-07-20 10:30:00,5598,5,0,0,0,0.0778671304209937
2020-07-20 10:32:30,27.15408,2020-07-20 10:30:00,2020-07-20 10:35:00,5599,5,0,0,0,0.123851875238125
2020-07-20 10:37:30,26.72538,2020-07-20 10:35:00,2020-07-20 10:40:00,5600,5,0,0,0,0.334955246264333
2020-07-20 10:42:30,25.73326,2020-07-20 10:40:00,2020-07-20 10:45:00,5601,5,0,0,0,0.163970463803699
2020-07-20 10:47:30,25.77328,2020-07-20 10:45:00,2020-07-20 10:50:00,5602,5,0,0,0,0.187876973043531
2020-07-20 10:52:30,25.82216,2020-07-20 10:50:00,2020-07-20 10:55:00,5603,5,0,0,0,0.395354351183846
2020-07-20 10:57:30,25.81594,2020-07-20 10:55:00,2020-07-20 11:00:00,5604,5,0,0,0,0.0804346194122907
2020-07-20 11:02:30,25.20114,2020-07-20 11:00:00,2020-07-20 11:05:00,5605,5,0,0,0,0.139362990065513
2020-07-20 11:07:30,25.112,2020-07-20 11:05:00,2020-07-20 11:10:00,5606,5,0,0,0,0.0673908376561679
2020-07-20 11:12:30,25.1713,2020-07-20 11:10:00,2020-07-20 11:15:00,5607,5,0,0,0,0.064741910691607
2020-07-20 11:17:30,24.64036,2020-07-20 11:15:00,2020-07-20 11:20:00,5608,5,0,0,0,0.461932243949261
2020-07-20 11:22:30,24.23888,2020-07-20 11:20:00,2020-07-20 11:25:00,5609,5,0,0,0,0.153803631296532
2020-07-20 11:27:30,24.0413,2020-07-20 11:25:00,2020-07-20 11:30:00,5610,5,0,0,0,0.108495276394873
2020-07-20 11:32:30,24.1492,2020-07-20 11:30:00,2020-07-20 11:35:00,5611,5,0,0,0,0.0348730555013465
2020-07-20 11:37:30,24.11652,2020-07-20 11:35:00,2020-07-20 11:40:00,5612,5,0,0,0,0.0724299109484473
2020-07-20 11:42:30,24.10648,2020-07-20 11:40:00,2020-07-20 11:45:00,5613,5,0,0,0,0.0846496426454354
2020-07-20 11:47:30,24.34268,2020-07-20 11:45:00,2020-07-20 11:50:00,5614,5,0,0,0,0.103013722386874
2020-07-20 11:52:30,24.39474,2020-07-20 11:50:00,2020-07-20 11:55:00,5615,5,0,0,0,0.0588502591328195
2020-07-20 11:57:30,24.47948,2020-07-20 11:55:00,2020-07-20 12:00:00,5616,5,0,0,0,0.0429246665683028
2020-07-20 12:02:30,24.13096,2020-07-20 12:00:00,2020-07-20 12:05:00,5617,5,0,0,0,0.384606666608887
2020-07-20 12:07:30,24.0194,2020-07-20 12:05:00,2020-07-20 12:10:00,5618,5,0,0,0,0.267110791620257
2020-07-20 12:12:30,23.76662,2020-07-20 12:10:00,2020-07-20 12:15:00,5619,5,0,0,0,0.027664092249702
2020-07-20 12:17:30,23.5326,2020-07-20 12:15:00,2020-07-20 12:20:00,5620,5,0,0,0,0.094815320491997
2020-07-20 12:22:30,23.8769,2020-07-20 12:20:00,2020-07-20 12:25:00,5621,5,0,0,0,0.174716599096938
2020-07-20 12:27:30,23.66884,2020-07-20 12:25:00,2020-07-20 12:30:00,5622,5,0,0,0,0.177918557210877
2020-07-20 12:32:30,23.89444,2020-07-20 12:30:00,2020-07-20 12:35:00,5623,5,0,0,0,0.189627629843332
2020-07-20 12:37:30,24.43232,2020-07-20 12:35:00,2020-07-20 12:40:00,5624,5,0,0,0,0.0592901087872161
2020-07-20 12:42:30,24.7361,2020-07-20 12:40:00,2020-07-20 12:45:00,5625,5,0,0,0,0.178752020967597
2020-07-20 12:47:30,25.04252,2020-07-20 12:45:00,2020-07-20 12:50:00,5626,5,0,0,0,0.0373880595912657
2020-07-20 12:52:30,25.09276,2020-07-20 12:50:00,2020-07-20 12:55:00,5627,5,0,0,0,0.036066022791542
2020-07-20 12:57:30,25.14834,2020-07-20 12:55:00,2020-07-20 13:00:00,5628,5,0,0,0,0.0713265939183983
2020-07-20 13:02:30,24.9918,2020-07-20 13:00:00,2020-07-20 13:05:00,5629,5,0,0,0,0.0479042273708703
2020-07-20 13:07:30,25.13352,2020-07-20 13:05:00,2020-07-20 13:10:00,5630,5,0,0,0,0.04481296687344
2020-07-20 13:12:30,24.9339,2020-07-20 13:10:00,2020-07-20 13:15:00,5631,5,0,0,0,0.128570330947695
2020-07-20 13:17:30,24.61526,2020-07-20 13:15:00,2020-07-20 13:20:00,5632,5,0,0,0,0.026762810016887
2020-07-20 13:22:30,24.59718,2020-07-20 13:20:00,2020-07-20 13:25:00,5633,5,0,0,0,0.0154645400836879
2020-07-20 13:27:30,24.523,2020-07-20 13:25:00,2020-07-20 13:30:00,5634,5,0,0,0,0.0171599825174744
2020-07-20 13:32:30,24.53452,2020-07-20 13:30:00,2020-07-20 13:35:00,5635,5,0,0,0,0.0779662234560574
2020-07-20 13:37:30,25.01492,2020-07-20 13:35:00,2020-07-20 13:40:00,5636,5,0,0,0,0.109105096122958
2020-07-20 13:42:30,25.1193,2020-07-20 13:40:00,2020-07-20 13:45:00,5637,5,0,0,0,0.0273484917317212
2020-07-20 13:47:30,24.96786,2020-07-20 13:45:00,2020-07-20 13:50:00,5638,5,0,0,0,0.161485705249722
2020-07-20 13:52:30,24.85128,2020-07-20 13:50:00,2020-07-20 13:55:00,5639,5,0,0,0,0.0835270734552587
2020-07-20 13:57:30,24.811,2020-07-20 13:55:00,2020-07-20 14:00:00,5640,5,0,0,0,0.063952795091379
2020-07-20 14:02:30,24.74748,2020-07-20 14:00:00,2020-07-20 14:05:00,5641,5,0,0,0,0.0984736360657014
2020-07-20 14:07:30,25.06948,2020-07-20 14:05:00,2020-07-20 14:10:00,5642,5,0,0,0,0.0771990738286413
2020-07-20 14:12:30,25.20818,2020-07-20 14:10:00,2020-07-20 14:15:00,5643,5,0,0,0,0.0309207373780126
2020-07-20 14:17:30,25.35844,2020-07-20 14:15:00,2020-07-20 14:20:00,5644,5,0,0,0,0.0537499581395183
2020-07-20 14:22:30,25.44182,2020-07-20 14:20:00,2020-07-20 14:25:00,5645,5,0,0,0,0.0383573591374579
2020-07-20 14:27:30,25.59514,2020-07-20 14:25:00,2020-07-20 14:30:00,5646,5,0,0,0,0.0444199054478951
2020-07-20 14:32:30,25.79622,2020-07-20 14:30:00,2020-07-20 14:35:00,5647,5,0,0,0,0.0710359204909742
2020-07-20 14:37:30,25.99124,2020-07-20 14:35:00,2020-07-20 14:40:00,5648,5,0,0,0,0.0420843557631572
2020-07-20 14:42:30,25.99662,2020-07-20 14:40:00,2020-07-20 14:45:00,5649,5,0,0,0,0.0140093540179409
2020-07-20 14:47:30,25.98476,2020-07-20 14:45:00,2020-07-20 14:50:00,5650,5,0,0,0,0.0688657970258093
2020-07-20 14:52:30,25.96578,2020-07-20 14:50:00,2020-07-20 14:55:00,5651,5,0,0,0,0.122199742225587
2020-07-20 14:57:30,25.92128,2020-07-20 14:55:00,2020-07-20 15:00:00,5652,5,0,0,0,0.12989296362775
2020-07-20 15:02:30,25.75692,2020-07-20 15:00:00,2020-07-20 15:05:00,5653,5,0,0,0,0.0874151417089747
2020-07-20 15:07:30,25.98146,2020-07-20 15:05:00,2020-07-20 15:10:00,5654,5,0,0,0,0.187622008303929
2020-07-20 15:12:30,26.0766,2020-07-20 15:10:00,2020-07-20 15:15:00,5655,5,0,0,0,0.0736280177649786
2020-07-20 15:17:30,25.89008,2020-07-20 15:15:00,2020-07-20 15:20:00,5656,5,0,0,0,0.191690328394524
2020-07-20 15:22:30,25.7675,2020-07-20 15:20:00,2020-07-20 15:25:00,5657,5,0,0,0,0.0743332025409915
2020-07-20 15:27:30,25.37736,2020-07-20 15:25:00,2020-07-20 15:30:00,5658,5,0,0,0,0.243505303843674
2020-07-20 15:32:30,24.93532,2020-07-20 15:30:00,2020-07-20 15:35:00,5659,5,0,0,0,0.40826419999799
2020-07-20 15:37:30,24.8593,2020-07-20 15:35:00,2020-07-20 15:40:00,5660,5,0,0,0,0.137503545408837
2020-07-20 15:42:30,24.58022,2020-07-20 15:40:00,2020-07-20 15:45:00,5661,5,0,0,0,0.340670628320083
2020-07-20 15:47:30,24.36296,2020-07-20 15:45:00,2020-07-20 15:50:00,5662,5,0,0,0,0.131699954441906
2020-07-20 15:52:30,24.6539,2020-07-20 15:50:00,2020-07-20 15:55:00,5663,5,0,0,0,0.235151281093682
2020-07-20 15:57:30,24.8345,2020-07-20 15:55:00,2020-07-20 16:00:00,5664,5,0,0,0,0.12323721028975
2020-07-20 16:02:30,24.84262,2020-07-20 16:00:00,2020-07-20 16:05:00,5665,5,0,0,0,0.0750086794977756
2020-07-20 16:07:30,24.44818,2020-07-20 16:05:00,2020-07-20 16:10:00,5666,5,0,0,0,0.131155430691984
2020-07-20 16:12:30,24.88422,2020-07-20 16:10:00,2020-07-20 16:15:00,5667,5,0,0,0,0.128934894423504
2020-07-20 16:17:30,24.51264,2020-07-20 16:15:00,2020-07-20 16:20:00,5668,5,0,0,0,0.306222219964521
2020-07-20 16:22:30,24.17274,2020-07-20 16:20:00,2020-07-20 16:25:00,5669,5,0,0,0,0.0667154629752355
2020-07-20 16:27:30,24.67824,2020-07-20 16:25:00,2020-07-20 16:30:00,5670,5,0,0,0,0.291214204667286
2020-07-20 16:32:30,24.45544,2020-07-20 16:30:00,2020-07-20 16:35:00,5671,5,0,0,0,0.183043554926144
2020-07-20 16:37:30,24.8751,2020-07-20 16:35:00,2020-07-20 16:40:00,5672,5,0,0,0,0.181512823238471
2020-07-20 16:42:30,24.72566,2020-07-20 16:40:00,2020-07-20 16:45:00,5673,5,0,0,0,0.299747331931412
2020-07-20 16:47:30,25.42524,2020-07-20 16:45:00,2020-07-20 16:50:00,5674,5,0,0,0,0.171617534069221
2020-07-20 16:52:30,24.99804,2020-07-20 16:50:00,2020-07-20 16:55:00,5675,5,0,0,0,0.189361210389034
2020-07-20 16:57:30,25.00548,2020-07-20 16:55:00,2020-07-20 17:00:00,5676,5,0,0,0,0.237290817352884
2020-07-20 17:02:30,25.1322,2020-07-20 17:00:00,2020-07-20 17:05:00,5677,5,0,0,0,0.190244645128319
2020-07-20 17:07:30,25.20952,2020-07-20 17:05:00,2020-07-20 17:10:00,5678,5,0,0,0,0.219505938416254
2020-07-20 17:12:30,25.09384,2020-07-20 17:10:00,2020-07-20 17:15:00,5679,5,0,0,0,0.168536028789098
2020-07-20 17:17:30,25.13232,2020-07-20 17:15:00,2020-07-20 17:20:00,5680,5,0,0,0,0.120247399140272
2020-07-20 17:22:30,25.5079,2020-07-20 17:20:00,2020-07-20 17:25:00,5681,5,0,0,0,0.363956185549855
2020-07-20 17:27:30,25.81524,2020-07-20 17:25:00,2020-07-20 17:30:00,5682,5,0,0,0,0.269069959304268
2020-07-20 17:32:30,25.5301,2020-07-20 17:30:00,2020-07-20 17:35:00,5683,5,0,0,0,0.169541027483026
2020-07-20 17:37:30,25.69502,2020-07-20 17:35:00,2020-07-20 17:40:00,5684,5,0,0,0,0.273939686792548
2020-07-20 17:42:30,25.74264,2020-07-20 17:40:00,2020-07-20 17:45:00,5685,5,0,0,0,0.0619308727534179
2020-07-20 17:47:30,25.60962,2020-07-20 17:45:00,2020-07-20 17:50:00,5686,5,0,0,0,0.17911770431758
2020-07-20 17:52:30,26.3129,2020-07-20 17:50:00,2020-07-20 17:55:00,5687,5,0,0,0,0.547916216222882
2020-07-20 17:57:30,26.46504,2020-07-20 17:55:00,2020-07-20 18:00:00,5688,5,0,0,0,0.638070080790504
2020-07-20 18:02:30,27.15224,2020-07-20 18:00:00,2020-07-20 18:05:00,5689,5,0,0,0,0.320553533750604
2020-07-20 18:07:30,27.15418,2020-07-20 18:05:00,2020-07-20 18:10:00,5690,5,0,0,0,0.210067827141615
2020-07-20 18:12:30,26.52688,2020-07-20 18:10:00,2020-07-20 18:15:00,5691,5,0,0,0,0.124317645569726
2020-07-20 18:17:30,26.83218,2020-07-20 18:15:00,2020-07-20 18:20:00,5692,5,0,0,0,0.259141615723912
2020-07-20 18:22:30,26.6019,2020-07-20 18:20:00,2020-07-20 18:25:00,5693,5,0,0,0,0.204023932419705
2020-07-20 18:27:30,26.69146,2020-07-20 18:25:00,2020-07-20 18:30:00,5694,5,0,0,0,0.0874433988360469
2020-07-20 18:32:30,27.28728,2020-07-20 18:30:00,2020-07-20 18:35:00,5695,5,0,0,0,0.346966788035973
2020-07-20 18:37:30,27.25252,2020-07-20 18:35:00,2020-07-20 18:40:00,5696,5,0,0,0,0.377110245153855
2020-07-20 18:42:30,27.0532,2020-07-20 18:40:00,2020-07-20 18:45:00,5697,5,0,0,0,0.300793833048485
2020-07-20 18:47:30,27.37286,2020-07-20 18:45:00,2020-07-20 18:50:00,5698,5,0,0,0,0.278455603283539
2020-07-20 18:52:30,27.44522,2020-07-20 18:50:00,2020-07-20 18:55:00,5699,5,0,0,0,0.253788547810967
2020-07-20 18:57:30,27.65278,2020-07-20 18:55:00,2020-07-20 19:00:00,5700,5,0,0,0,0.348940040694672
2020-07-20 19:02:30,28.0946,2020-07-20 19:00:00,2020-07-20 19:05:00,5701,5,0,0,0,0.431228825567123
2020-07-20 19:07:30,27.98552,2020-07-20 19:05:00,2020-07-20 19:10:00,5702,5,0,0,0,0.108525420985132
2020-07-20 19:12:30,28.23236,2020-07-20 19:10:00,2020-07-20 19:15:00,5703,5,0,0,0,0.265312962367088
2020-07-20 19:17:30,28.1957,2020-07-20 19:15:00,2020-07-20 19:20:00,5704,5,0,0,0,0.405497022183888
2020-07-20 19:22:30,28.57566,2020-07-20 19:20:00,2020-07-20 19:25:00,5705,5,0,0,0,0.277475166456389
2020-07-20 19:27:30,28.51796,2020-07-20 19:25:00,2020-07-20 19:30:00,5706,5,0,0,0,0.350538732524666
2020-07-20 19:32:30,28.4525,2020-07-20 19:30:00,2020-07-20 19:35:00,5707,5,0,0,0,0.330222977698403
2020-07-20 19:37:30,29.17556,2020-07-20 19:35:00,2020-07-20 19:40:00,5708,5,0,0,0,0.276516768026823
2020-07-20 19:42:30,28.76478,2020-07-20 19:40:00,2020-07-20 19:45:00,5709,5,0,0,0,0.0957130973273764
2020-07-20 19:47:30,30.0072,2020-07-20 19:45:00,2020-07-20 19:50:00,5710,5,0,0,0,0.473769448149625
2020-07-20 19:52:30,29.26542,2020-07-20 19:50:00,2020-07-20 19:55:00,5711,5,0,0,0,0.343171884046464
2020-07-20 19:57:30,29.84078,2020-07-20 19:55:00,2020-07-20 20:00:00,5712,5,0,0,0,0.419561839303815
2020-07-20 20:02:30,29.61406,2020-07-20 20:00:00,2020-07-20 20:05:00,5713,5,0,0,0,0.166375908712771
2020-07-20 20:07:30,29.79384,2020-07-20 20:05:00,2020-07-20 20:10:00,5714,5,0,0,0,0.485229897059116
2020-07-20 20:12:30,30.00304,2020-07-20 20:10:00,2020-07-20 20:15:00,5715,5,0,0,0,0.176356366485592
2020-07-20 20:17:30,29.85436,2020-07-20 20:15:00,2020-07-20 20:20:00,5716,5,0,0,0,0.0997806243716683
2020-07-20 20:22:30,30.2241,2020-07-20 20:20:00,2020-07-20 20:25:00,5717,5,0,0,0,0.315700673106663
2020-07-20 20:27:30,31.25916,2020-07-20 20:25:00,2020-07-20 20:30:00,5718,5,0,0,0,0.480853567107493
2020-07-20 20:32:30,31.07678,2020-07-20 20:30:00,2020-07-20 20:35:00,5719,5,0,0,0,0.257042665719137
2020-07-20 20:37:30,30.68422,2020-07-20 20:35:00,2020-07-20 20:40:00,5720,5,0,0,0,0.252675942661742
2020-07-20 20:42:30,31.14388,2020-07-20 20:40:00,2020-07-20 20:45:00,5721,5,0,0,0,0.28713794942501
2020-07-20 20:47:30,31.8138,2020-07-20 20:45:00,2020-07-20 20:50:00,5722,5,0,0,0,0.385588991025418
2020-07-20 20:52:30,31.3719,2020-07-20 20:50:00,2020-07-20 20:55:00,5723,5,0,0,0,0.249212479623312
2020-07-20 20:57:30,31.8758,2020-07-20 20:55:00,2020-07-20 21:00:00,5724,5,0,0,0,0.469586754498037
2020-07-20 21:02:30,31.54164,2020-07-20 21:00:00,2020-07-20 21:05:00,5725,5,0,0,0,0.258390620959817
2020-07-20 21:07:30,31.93628,2020-07-20 21:05:00,2020-07-20 21:10:00,5726,5,0,0,0,0.19913273713782
2020-07-20 21:12:30,31.98906,2020-07-20 21:10:00,2020-07-20 21:15:00,5727,5,0,0,0,0.149535758265373
2020-07-20 21:17:30,31.39366,2020-07-20 21:15:00,2020-07-20 21:20:00,5728,5,0,0,0,0.123562850404156
2020-07-20 21:22:30,31.86898,2020-07-20 21:20:00,2020-07-20 21:25:00,5729,5,0,0,0,0.165858153251505
2020-07-20 21:27:30,32.15372,2020-07-20 21:25:00,2020-07-20 21:30:00,5730,5,0,0,0,0.497628030761934
2020-07-20 21:32:30,32.40898,2020-07-20 21:30:00,2020-07-20 21:35:00,5731,5,0,0,0,0.418570360871384
2020-07-20 21:37:30,32.17722,2020-07-20 21:35:00,2020-07-20 21:40:00,5732,5,0,0,0,0.347266075221869
2020-07-20 21:42:30,31.85976,2020-07-20 21:40:00,2020-07-20 21:45:00,5733,5,0,0,0,0.210666639504219
2020-07-20 21:47:30,32.35664,2020-07-20 21:45:00,2020-07-20 21:50:00,5734,5,0,0,0,0.376324179398561
2020-07-20 21:52:30,32.4264,2020-07-20 21:50:00,2020-07-20 21:55:00,5735,5,0,0,0,0.337655860307502
2020-07-20 21:57:30,32.42858,2020-07-20 21:55:00,2020-07-20 22:00:00,5736,5,0,0,0,0.238346107583071
2020-07-20 22:02:30,32.46678,2020-07-20 22:00:00,2020-07-20 22:05:00,5737,5,0,0,0,0.0641196303794701
2020-07-20 22:07:30,33.2244,2020-07-20 22:05:00,2020-07-20 22:10:00,5738,5,0,0,0,0.283375978163286
2020-07-20 22:12:30,33.35474,2020-07-20 22:10:00,2020-07-20 22:15:00,5739,5,0,0,0,0.21460516769174
2020-07-20 22:17:30,32.68168,2020-07-20 22:15:00,2020-07-20 22:20:00,5740,5,0,0,0,0.280694909109516
2020-07-20 22:22:30,33.1938,2020-07-20 22:20:00,2020-07-20 22:25:00,5741,5,0,0,0,0.411826875033674
2020-07-20 22:27:30,33.45198,2020-07-20 22:25:00,2020-07-20 22:30:00,5742,5,0,0,0,0.317784072917445
2020-07-20 22:32:30,33.06904,2020-07-20 22:30:00,2020-07-20 22:35:00,5743,5,0,0,0,0.356813828207372
2020-07-20 22:37:30,32.909,2020-07-20 22:35:00,2020-07-20 22:40:00,5744,5,0,0,0,0.221929042714108
2020-07-20 22:42:30,34.00576,2020-07-20 22:40:00,2020-07-20 22:45:00,5745,5,0,0,0,0.641243427256765
2020-07-20 22:47:30,33.58908,2020-07-20 22:45:00,2020-07-20 22:50:00,5746,5,0,0,0,0.340577615236235
2020-07-20 22:52:30,33.4198,2020-07-20 22:50:00,2020-07-20 22:55:00,5747,5,0,0,0,0.393774231000454
2020-07-20 22:57:30,33.07554,2020-07-20 22:55:00,2020-07-20 23:00:00,5748,5,0,0,0,0.0879587858033524
2020-07-20 23:02:30,33.09066,2020-07-20 23:00:00,2020-07-20 23:05:00,5749,5,0,0,0,0.204251408807871
2020-07-20 23:07:30,33.48654,2020-07-20 23:05:00,2020-07-20 23:10:00,5750,5,0,0,0,0.308796450756806
2020-07-20 23:12:30,33.93954,2020-07-20 23:10:00,2020-07-20 23:15:00,5751,5,0,0,0,0.269354845881785
2020-07-20 23:17:30,33.95414,2020-07-20 23:15:00,2020-07-20 23:20:00,5752,5,0,0,0,0.304725602797008
2020-07-20 23:22:30,33.99672,2020-07-20 23:20:00,2020-07-20 23:25:00,5753,5,0,0,0,0.314544793312495
2020-07-20 23:27:30,33.76608,2020-07-20 23:25:00,2020-07-20 23:30:00,5754,5,0,0,0,0.173455634097021
2020-07-20 23:32:30,33.77154,2020-07-20 23:30:00,2020-07-20 23:35:00,5755,5,0,0,0,0.224863598654828
2020-07-20 23:37:30,34.23126,2020-07-20 23:35:00,2020-07-20 23:40:00,5756,5,0,0,0,0.293741073055847
2020-07-20 23:42:30,33.71206,2020-07-20 23:40:00,2020-07-20 23:45:00,5757,5,0,0,0,0.127322554953944
2020-07-20 23:47:30,33.57946,2020-07-20 23:45:00,2020-07-20 23:50:00,5758,5,0,0,0,0.302653883173501
2020-07-20 23:52:30,33.76,2020-07-20 23:50:00,2020-07-20 23:55:00,5759,5,0,0,0,0.202193162594585
2020-07-20 23:57:30,33.86378,2020-07-20 23:55:00,2020-07-21 00:00:00,5760,5,0,0,0,0.315262592135509
2020-07-21 00:02:30,34.0842,2020-07-21 00:00:00,2020-07-21 00:05:00,5761,5,0,0,0,0.324596695916641
2020-07-21 00:07:30,33.68682,2020-07-21 00:05:00,2020-07-21 00:10:00,5762,5,0,0,0,0.362801525630749
2020-07-21 00:12:30,33.9484,2020-07-21 00:10:00,2020-07-21 00:15:00,5763,5,0,0,0,0.381917301257745
2020-07-21 00:17:30,33.7357,2020-07-21 00:15:00,2020-07-21 00:20:00,5764,5,0,0,0,0.215378747790954
2020-07-21 00:22:30,33.8045,2020-07-21 00:20:00,2020-07-21 00:25:00,5765,5,0,0,0,0.306799747392333
2020-07-21 00:27:30,33.44916,2020-07-21 00:25:00,2020-07-21 00:30:00,5766,5,0,0,0,0.0974190330479635
2020-07-21 00:32:30,33.79468,2020-07-21 00:30:00,2020-07-21 00:35:00,5767,5,0,0,0,0.105919884818668
2020-07-21 00:37:30,33.57882,2020-07-21 00:35:00,2020-07-21 00:40:00,5768,5,0,0,0,0.190104305579859
2020-07-21 00:42:30,33.5831,2020-07-21 00:40:00,2020-07-21 00:45:00,5769,5,0,0,0,0.14175177247569
2020-07-21 00:47:30,33.73514,2020-07-21 00:45:00,2020-07-21 00:50:00,5770,5,0,0,0,0.324264865503496
2020-07-21 00:52:30,33.41178,2020-07-21 00:50:00,2020-07-21 00:55:00,5771,5,0,0,0,0.149851616607897
2020-07-21 00:57:30,33.7387,2020-07-21 00:55:00,2020-07-21 01:00:00,5772,5,0,0,0,0.164743603821212
2020-07-21 01:02:30,33.57342,2020-07-21 01:00:00,2020-07-21 01:05:00,5773,5,0,0,0,0.27762427307424
2020-07-21 01:07:30,33.23204,2020-07-21 01:05:00,2020-07-21 01:10:00,5774,5,0,0,0,0.0858541379317266
2020-07-21 01:12:30,33.21514,2020-07-21 01:10:00,2020-07-21 01:15:00,5775,5,0,0,0,0.057473193751521
2020-07-21 01:17:30,33.33724,2020-07-21 01:15:00,2020-07-21 01:20:00,5776,5,0,0,0,0.154763167452724
2020-07-21 01:22:30,33.12904,2020-07-21 01:20:00,2020-07-21 01:25:00,5777,5,0,0,0,0.160059841934198
2020-07-21 01:27:30,33.29538,2020-07-21 01:25:00,2020-07-21 01:30:00,5778,5,0,0,0,0.101895789903214
2020-07-21 01:32:30,33.21124,2020-07-21 01:30:00,2020-07-21 01:35:00,5779,5,0,0,0,0.0779358903201869
2020-07-21 01:37:30,33.0434,2020-07-21 01:35:00,2020-07-21 01:40:00,5780,5,0,0,0,0.0661381508661976
2020-07-21 01:42:30,33.03366,2020-07-21 01:40:00,2020-07-21 01:45:00,5781,5,0,0,0,0.0951096367357162
2020-07-21 01:47:30,32.79374,2020-07-21 01:45:00,2020-07-21 01:50:00,5782,5,0,0,0,0.0542106354878834
2020-07-21 01:52:30,32.81636,2020-07-21 01:50:00,2020-07-21 01:55:00,5783,5,0,0,0,0.122184790379162
2020-07-21 01:57:30,32.91242,2020-07-21 01:55:00,2020-07-21 02:00:00,5784,5,0,0,0,0.106992462351326
2020-07-21 02:02:30,32.75066,2020-07-21 02:00:00,2020-07-21 02:05:00,5785,5,0,0,0,0.141387138736165
2020-07-21 02:07:30,32.6563,2020-07-21 02:05:00,2020-07-21 02:10:00,5786,5,0,0,0,0.0616451539052345
2020-07-21 02:12:30,32.50132,2020-07-21 02:10:00,2020-07-21 02:15:00,5787,5,0,0,0,0.0864251815155738
2020-07-21 02:17:30,32.36472,2020-07-21 02:15:00,2020-07-21 02:20:00,5788,5,0,0,0,0.0247734131681542
