"lambda3","lambda4","skewness","kurtosis","MC","alpha.minus.3sigma","alpha.plus.3sigma","alpha.minus.4sigma","alpha.plus.4sigma","alpha.minus.5sigma","alpha.plus.5sigma"
12.6,17.2,1.10099948494679,7.9115631021406,0.554470028758338,22.3065140609696,30.027346999123,22.8221612396908,30.5446312534792,22.8345726332734,30.5570435593163
12.6,17.4,1.13550866703972,7.93792107803618,0.57037563982224,22.2960858918364,30.3581426351952,22.8173418807492,30.8811255406539,22.8298899640898,30.8936745863971
12.4,17.6,1.21360565381591,7.94579874295627,0.592813130751477,20.9099286864825,29.2189930479461,21.404272373888,29.7151112160416,21.4161742044062,29.7270140354695
12.2,17.6,1.2506030125335,7.91104637663839,0.614999379441651,19.6126144892259,27.8144264169463,20.0762876153272,28.2798281001339,20.0874510206731,28.2909924687118
12.2,17.8,1.29015365983279,7.9270211757311,0.630556197710244,19.5604214532061,28.053039661418,20.0280079116577,28.5224339132102,20.0392670491819,28.533694058209
12,18,1.35863943437256,7.95892149196428,0.651926874839336,18.2559132834807,26.8731731933715,18.6971265350814,27.3162143705907,18.7077520546017,27.326840908805
11.8,18,1.38403272656707,7.90780580049123,0.661175902819636,17.0777154193568,25.5216893615127,17.4904536919227,25.9361947468211,17.5003934626708,25.9461355022859
11.8,18.2,1.41867337889572,7.9028561689477,0.67590047834331,17.0027756932115,25.6906603871592,17.418189359162,26.1079100814014,17.4281949060123,26.117916651461
11.6,18.4,1.48116462336215,7.91863062776383,0.694104191713173,15.8056006428545,24.5151540423277,16.1959408923147,24.9073275800611,16.2053437921069,24.9167315015355
11.6,18.6,1.50754693144299,7.94765498645821,0.701434627853271,15.7209291900087,24.6484230918601,16.1133373605647,25.0427285596866,16.1227913461016,25.0521836026703
11.4,18.6,1.54845738977652,7.93236552659955,0.712394683464628,14.6674204866303,23.3547595295925,15.0335321351338,23.7226920712181,15.0423525789715,23.73151352983
11.4,18.8,1.57607003443381,7.95996074845433,0.720143764583077,14.58036311191,23.4657308815255,14.9481637071353,23.8354116737173,14.9570260334497,23.8442750479476
11.2,19.2,1.64727930519356,7.94231896106998,0.743499233229935,13.4133303230082,22.3948978337793,13.7588098058484,22.7422869594118,13.7671365341995,22.7506147521832
11,19.4,1.68724586512752,7.90980339945781,0.755820970178267,12.3999496158844,21.2526052354971,12.7226237283521,21.5771523713766,12.7304018488959,21.5849315359292
10.8,19.8,1.76054383200111,7.93676928993953,0.774127541482646,11.3645290404793,20.2021508628153,11.6663098493838,20.5058088893245,11.673586289761,20.5130863761398
10.6,20.4,1.83492796854565,7.93304003596929,0.795070244415784,10.3167509637219,19.2081285460827,10.598968085146,19.4922576829996,10.6057755579185,19.4990662217945
10.6,20.6,1.85415096277219,7.96493919526698,0.798734751699916,10.235510040663,19.2457812354928,10.5182414558586,19.530467335891,10.5250622511679,19.5372892211083
10.4,21,1.90692668808817,7.95547589335156,0.81060904593241,9.34812399931451,18.2181063715001,9.61134879590017,18.4832605407474,9.61770070873307,18.4896135294684
10.2,21,1.92384958392681,7.91027927191778,0.812128707713187,8.6704785392634,17.178972944123,8.91462207553392,17.424939920805,8.92051353591767,17.4308323979157
10.2,21.6,1.96355733311014,7.9690342200651,0.823781311441244,8.45878854723934,17.2456911289872,8.70377909136188,17.4926133705895,8.70969337578416,17.4985287323848
10,21.8,1.98652790203029,7.90140011228644,0.827449417996484,7.77447129838163,16.2693406823614,8.00173086242411,16.4984552682821,8.00721784312297,16.5039432835891
10,22.2,2.00904732816045,7.9255855910486,0.835086286913518,7.6463368617903,16.3001655807687,7.87396434952914,16.5297142613446,7.87946169106738,16.5352126745846
9.8,22.8,2.05292435927935,7.92278951447341,0.844648961178167,6.90682082563873,15.3875735337474,7.11801626728532,15.6006688100206,7.12311882190724,15.6057724246153
9.8,23.2,2.070654684051,7.94671798626917,0.849320258544611,6.79366599522293,15.4068955511829,7.00506845482451,15.6202584089975,7.01017738402077,15.6253684321485
9.6,23.8,2.10192093104892,7.93417830080751,0.854363599780218,6.13399373708311,14.5253851213505,6.32984254776306,14.7231589741109,6.33457750277043,14.7278950035311
9.6,24.2,2.11997830393621,7.95845705869513,0.85824602453826,6.0350845732812,14.5374786248993,6.23104252691846,14.7354171396477,6.23578139385544,14.7401571121777
9.4,24.8,2.14235187699039,7.91678231660517,0.862897059863852,5.44820912296759,13.6926261111554,5.62954115824333,13.8758917579785,5.6339280931166,13.8802797724251
9.4,25.4,2.15996904139459,7.92549272635867,0.868775277685706,5.32016058451943,13.7036144944379,5.50156328436267,13.8870272126229,5.50595369767952,13.8914187484674
9.4,26,2.17904941270996,7.95880237448329,0.873446419544357,5.19716497768772,13.712632376958,5.37861218852106,13.8961657928134,5.38300544890445,13.9005602185783
9.2,26.8,2.20021552206777,7.91524048366923,0.877954883642339,4.65848539125271,12.9053299116216,4.82619864948046,13.0750882055909,4.83026156062352,13.0791522594172
9.2,27.6,2.22138111940503,7.96629512036854,0.881415804022143,4.52124222004941,12.9117255521162,4.6889463584864,13.0815679751257,4.69301123117657,13.0856340430212
9,29.6,2.25387089575682,7.94927828245737,0.889096244338632,3.88704462764161,12.1481215548876,4.04185243918804,12.3051404785867,4.04560976593694,12.3088990422213
9,30.2,2.26619809598524,7.96508771680452,0.892113930196207,3.80739937291617,12.149847850901,3.9621653843748,12.3068890876088,3.96592320903181,12.3106481853501
9,31.4,2.27970999020623,7.96671496677786,0.896769750535315,3.65693152178527,12.1524403115044,3.81160303436409,12.3095150567157,3.81536158878315,12.3132749565504
8.8,34.2,2.29807496200597,7.92722245563424,0.901009092844302,3.08881011290746,11.4238077713224,3.23135653177037,11.5688675641831,3.23482695287351,11.572339393962
8.8,35,2.30973421030268,7.96856194473033,0.902867598655595,3.01510129256102,11.4242488712131,3.15757497894854,11.5693142651711,3.16104548969557,11.5727862290054
8.6,40,2.32418527393294,7.91328417084011,0.908664238252742,2.41812233080685,10.7340808713344,2.54913921944117,10.86795774916,2.55234136098313,10.8711614975688
14.8,15.6,0.214746505643411,7.98147200089957,0.110148845459944,36.9923803476697,38.917388515559,37.7704525175431,39.6958896998944,37.7891602097277,39.714597631209
14.4,16,0.410167322780651,7.99169198822022,0.229117307477417,35.0074072833772,38.7468794981981,35.7618603718895,39.5021647987639,35.7800050589196,39.5203099496637
14.2,16.2,0.5022590419102,7.99648707735135,0.270163513531463,33.814503143629,38.3894665993513,34.5520299023718,39.1280104247518,34.5697698965344,39.1457509858209
14,16.4,0.597605794037893,7.98243942218461,0.324414751818356,32.5159407886852,37.8657354357959,33.2336052266212,38.5845876487092,33.2508697886038,38.60185287275
13.8,16.4,0.651318240295396,7.98594416352234,0.349921757961514,30.902116794517,36.4779938184383,31.5841622684794,37.1612622946729,31.6005699595084,37.1776706673357
13.8,16.6,0.704181365195337,8.01041622597081,0.379446734687737,31.1339243205823,37.1907902725682,31.8292014761093,37.8874101230656,31.8459297273665,37.9041391227324
13.6,16.8,0.789300469642245,8.0295467981959,0.424818625725813,29.6905863784739,36.381784011642,30.3613837005163,37.0540620182133,30.3775251430829,37.0702042861039
13.4,16.8,0.839944353396826,7.9719063851922,0.440193247393213,28.0964211454715,34.9088320270692,28.7312016031654,35.5451013753751,28.7464763694227,35.5603769714575
13.4,17,0.878001727550313,8.02723197259064,0.460237999433102,28.2072243408726,35.4570981449298,28.8518856288827,36.1033605209485,28.8674002457913,36.1188760302931
13,17.2,1.01543888058927,7.99610693142855,0.520365043483951,25.1740017938468,32.9259118906541,25.7559350881646,33.5095317479965,25.7699419584679,33.5235395582962
13,17.4,1.05381714010476,8.0286010527588,0.540200294306775,25.1979174021151,33.3358484454984,25.7870147725127,33.9267345287427,25.8011959868426,33.9409167400892
12.8,17.4,1.10484590489391,7.99494445524959,0.556326142623784,23.7137456690071,31.8246080271277,24.2681448638004,32.3807672531839,24.2814907964097,32.3941141667367
12.6,17.6,1.17057284040844,7.98996502315412,0.58970110723946,22.2738114876517,30.6729075538284,22.8003995219124,31.2013129475389,22.8130776681017,31.2139921066231
12.6,17.8,1.20986246174077,8.02718740749996,0.603597221749904,22.2404251096502,30.9720956240693,22.7720763294313,31.5056551620307,22.7848780992223,31.5184579955053
12.4,17.8,1.24587176888338,8.02090196824848,0.612630020486307,20.8661239003867,29.4863880367702,21.3649228229002,29.9870463856948,21.3769335335699,29.9990581327051
12.4,18,1.27632656123034,8.02828404228318,0.626961523661564,20.8132560109249,29.7399964548909,21.3162757500206,30.2449608982678,21.3283897244705,30.2570759566824
12.2,18,1.31310116849408,7.99501765723296,0.637980341008078,19.500366667556,28.2791002000553,19.9716561753996,28.7522769837485,19.9830060064555,28.7636278666664
12,18.2,1.38323141093931,7.98048816542577,0.664380732375697,18.1841092710738,27.063453566258,18.6283854216989,27.5096317768237,18.6390861429411,27.5203335581676
11.8,18.4,1.45466602517527,7.97689287973766,0.686312122392554,16.922989549606,25.8501896939633,17.3409252166766,26.2700303513612,17.3509928620258,26.280099058445
11.8,18.6,1.48819884039879,8.00057404127972,0.69977099180773,16.8388035956964,26.0007087365177,17.2591149095114,26.4229940186761,17.2692411438254,26.4331213532659
11.6,18.8,1.54043244447961,7.97011428977339,0.717229621937683,15.6329541136066,24.773996405938,16.0273071297452,25.1703106937276,16.0368092489845,25.1798139061653
11.4,19,1.5948334815493,7.99420442253352,0.729474516982701,14.4909031592943,23.5701713654857,14.8602898809428,23.9414975204855,14.8691916229547,23.950400343523
11.4,19.2,1.62595591987137,8.03623473351854,0.738944609709738,14.3993330132679,23.6684224479298,14.7702084340979,24.041296457466,14.7791472540126,24.0502363914769
11.2,19.4,1.67325158822607,8.00046112845378,0.751912149543147,13.3227578896818,22.476309797721,13.6694455527064,22.8249617838133,13.6778025244307,22.8333198505324
11.2,19.6,1.70003133805312,8.03812669497925,0.760736479387642,13.2309720252497,22.5527978819602,13.5787915929201,22.9026363494066,13.5871769770703,22.9110228590737
11,19.6,1.73092801643413,7.98947871299802,0.764141039945005,12.311619334501,21.319903571871,12.6352706600976,21.6454784162163,12.6430733858443,21.6532822142116
11,19.8,1.74918409514271,8.01791607439828,0.770843713053984,12.2225673847256,21.3830829227283,12.5471331296194,21.7096225747827,12.5549589529372,21.7174494985341
11,20,1.76072918909704,8.02567819866655,0.775816996993629,12.1329567248736,21.4423799323001,12.4583777125663,21.7698251050853,12.4662252124451,21.7776737335261
10.8,20,1.78364585178315,7.97806519973772,0.780256949657101,11.2790134410012,20.2542300839476,11.5815305613811,20.5586709119328,11.5888257364168,20.565967159416
10.8,20.2,1.80311227884191,8.00094136405401,0.785226426455697,11.1932854867799,20.3030789640543,11.4964904702293,20.6082540383399,11.5038032163022,20.6155678828148
10.8,20.4,1.82725910197302,8.03019568855358,0.792796009532004,11.1074622552862,20.3488889508611,11.4113095320524,20.6547525939175,11.4186387545075,20.6620829406737
10.6,20.8,1.87370613292212,7.99041814080558,0.80527623575036,10.1544900614247,19.2810693712267,10.4377008932586,19.5662774583207,10.4445341730132,19.5731118518175
10.4,21.4,1.9410182227248,8.00853471710998,0.820007837150141,9.19730811931321,18.2706235779376,9.46121905627512,18.536542105234,9.46758923901039,18.5429134076707
10.2,21.8,1.97630211336773,7.98571667759078,0.827908549639536,8.38934608146988,17.2651638015014,8.63457950134926,17.5123648510628,8.64050044486274,17.5182868920861
10.2,22,1.99450935173183,8.0095879136257,0.831879940587454,8.3205132833288,17.283396614297,8.56597190043094,17.5308587196184,8.57189907779486,17.5367870145914
10.2,22.2,2.01028431670596,8.02004307663933,0.836041233048612,8.25231413394258,17.3004678874622,8.49798138916939,17.5481744177246,8.50391440200611,17.5541085682332
10,22.4,2.02846548476187,7.98967367963929,0.837612255118709,7.58323754385679,16.3141179360189,7.81102852601272,16.5438631020062,7.8165305554959,16.54936622169
10,22.6,2.04125547519824,8.00970966169429,0.841462563875199,7.52080192541214,16.3271790456024,7.7487439114223,16.5571081459465,7.7542503282437,16.5626156714369
10,22.8,2.05532344913899,8.03670431664406,0.844907363099483,7.45904087368527,16.3394057393243,7.68712217142133,16.569507023282,7.69263269414314,16.5750186731119
9.8,23.4,2.08288850791495,7.98403200827815,0.850497136379989,6.73809229899473,15.4156396998312,6.94958564192793,15.6291236512521,6.95469745435078,15.6342365745851
9.8,23.6,2.09315014899772,7.99061420471187,0.854215578713979,6.68318992934219,15.4238246198065,6.89476645660234,15.6374219203386,6.89988096679417,15.6425375583737
9.6,24.4,2.13219769877543,7.9789136406715,0.861130273242003,5.98657936429994,14.5429518516253,6.18258413327808,14.7409648884003,6.18732476920634,14.7457066454863
9.6,24.6,2.13802815191222,7.98641405553578,0.862619926427394,5.93870137503081,14.5480753689097,6.13474823129076,14.7461581661589,6.13949052220287,14.7509015937774
9.6,25.2,2.16062170553604,8.01782522738804,0.868691653093504,5.79877859769651,14.5615656351608,5.99492630305261,14.7598321123543,5.99967294593469,14.7645799384998
9.4,25.8,2.18044028663471,7.99862925440087,0.871571563974569,5.23761366771902,13.7098219011323,5.41904863505055,13.8933177008529,5.42344100904765,13.8977112259571
9.4,26.2,2.19247953410712,8.00721933019257,0.875061065756805,5.15725647253965,13.7152640356116,5.33871355532581,13.8988326742666,5.34310764480044,13.9032279433873
9.4,26.6,2.20341676332963,8.01819731757227,0.876858063585186,5.07903035745508,13.7200361233571,5.26050067154555,13.9036686328679,5.2648962618078,13.9080654312781
9.4,27.2,2.21725292952063,8.01641003666677,0.883232447959118,4.96555537973645,13.7261172119872,5.14703126951152,13.9098311123599,5.15142876586202,13.9142298595493
9.2,28.6,2.24278375014671,7.98955413092395,0.887485867583471,4.3596835340742,12.9176923709309,4.52734991836649,13.0876132822077,4.53141660455854,13.0916812291309
9.2,29,2.25113902683684,7.99640566135401,0.888828000059225,4.29798687837543,12.9195851901186,4.46563175121146,13.0895309997713,4.46969900729896,13.0935995427675
9,30.8,2.27488736113933,7.97842551054229,0.893629850530751,3.73074563477773,12.1512693333583,3.88546598124142,12.3083289432478,3.88922420952192,12.3120884807882
9,32,2.28759787408629,7.98533439355991,0.898746046073279,3.5858131299609,12.1534053229488,3.74043321031975,12.3104925412866,3.74419202716931,12.3142527396907
9,32.4,2.29737779336496,8.02732675912678,0.900498287802583,3.53983098795249,12.1539525669191,3.69441557136242,12.3110468585858,3.69817453344193,12.3148072263043
8.8,36.2,2.3192974545757,7.97809816885369,0.905820018093342,2.91059441097815,11.4247316022283,3.05295686311233,11.5698031259167,3.05642745396842,11.5732752364586
8.8,36.8,2.32238322621424,7.98879743071576,0.907269067633929,2.86087998220054,11.4249120953022,3.00318610261261,11.5699859108961,3.00665671503019,11.573458076292
8.8,39.2,2.33810071164977,8.01592170734764,0.911935847410965,2.67717815727794,11.4253712388115,2.81925597906916,11.570450884621,2.82272659788839,11.573923189556
15,15.8,0.197368304443575,8.07427828847845,0.120533669145627,39.213245245324,41.2325732044399,40.0481744151167,42.0679627192005,40.0682518590941,42.0880404198164
14.4,16.2,0.452893505787095,8.05457937924474,0.243972603156636,35.4535397953903,39.719036399563,36.2268155168212,40.4932717634266,36.2454153935329,40.511872175084
14.4,16.4,0.493408888068933,8.09359700046029,0.273402001343135,35.8681072693368,40.6684599979826,36.6597579019219,41.4612022893325,36.6788023197477,41.4802473157489
14.2,16.4,0.544807149607681,8.0513106166565,0.303853589927442,34.1721422740805,39.263719620496,34.9263609960758,40.0190824910401,34.9445049296274,40.0372270623889
13.8,16.8,0.742001368817426,8.0551356383091,0.4000704423006,31.3399045977022,37.8797839277386,32.047964851319,38.5893093028059,32.0650029543971,38.606348222605
13.8,17,0.792738323170081,8.10473160063485,0.421851208065504,31.520648475112,38.5445952016441,32.2410363339082,39.2665731416419,32.2583734097691,39.2839111039596
13.6,17,0.843775805665025,8.09813026350529,0.446445131629294,29.8342624906231,36.986143069756,30.5161088823899,37.6695886788592,30.5325184074467,37.6859990953877
13.4,17.2,0.920754013129354,8.07781216709473,0.479105547260901,28.2975739808607,35.9833486985725,28.9517131491563,36.6392028333998,28.9674579820779,36.6549486223165
13.2,17.2,0.972380155934897,8.08337797436635,0.502358416330933,26.7036854547151,34.4355754420185,27.3209795923122,35.0545732796474,27.3358375820658,35.0694322190322
13.2,17.4,1.01522866496533,8.1010797538743,0.523501952787328,26.7492910179872,34.8907037095692,27.3746576635475,35.5178827205931,27.3897119803398,35.5329380476746
13,17.6,1.09986571550109,8.08512346242481,0.553640385748301,25.2067590843908,33.7270000509528,25.8026866356094,34.3248193922664,25.8170342016782,34.339168012899
12.8,17.6,1.13783013505503,8.08304052415083,0.563239495827618,23.7056831126437,32.1757899305108,24.2661228558123,32.7380863273858,24.2796160165602,32.75158052302
12.8,17.8,1.17045937321678,8.06851454329243,0.588822249738111,23.6850020592783,32.5100225952875,24.2511854975023,33.0781599621469,24.2648187776791,33.091794331526
12.6,18,1.24553292074392,8.07403872708456,0.615635183129319,22.1966490825915,31.2561883249468,22.7331030026222,31.7946419576482,22.7460221558397,31.8075622255897
12.2,18.2,1.36138217810788,8.04443830374206,0.652129177143773,19.4330477243831,28.4930882516978,19.9078380874384,28.9698455657949,19.919273766163,28.9812823408842
12,18.4,1.42364194038858,8.055409604222,0.673773623906547,18.106591537533,27.2432611720877,18.5537578395673,27.6924037580478,18.5645296211971,27.7031766412441
12,18.6,1.45337928966541,8.07658939532298,0.686769675414656,18.0238577102947,27.4130555630255,18.4737490293386,27.8649974427765,18.484587911764,27.8758374682702
11.8,18.8,1.51850188814102,8.08281367920176,0.702895376746472,16.7506409604487,26.1426418724285,17.1731884859469,26.5672323330712,17.1833699649954,26.577414950937
11.6,19,1.57525369626319,8.06602789169516,0.723804832202618,15.5420296603144,24.8922578466893,15.9382106067642,25.2904639850267,15.9477580549225,25.3000125621111
11.4,19.4,1.6435343690872,8.05150958794582,0.742502541515519,14.3059256006316,23.760813586797,14.6781974953527,24.1351431329021,14.6871711798236,24.1441179644937
11,20.2,1.78971741100525,8.10880905279676,0.782176164035385,12.0429372437746,21.4980198872135,12.369157740769,21.8263147340884,12.3770255786626,21.8341837286142
10.8,20.6,1.84288734323288,8.07095796065724,0.79587590342037,11.0216506243999,20.3918414951427,11.3260973525493,20.6983507568226,11.3334420220967,20.7056965765141
10.6,21,1.89873109868106,8.04456278263913,0.809409946686456,10.0737650480625,19.3141372629104,10.3574225531882,19.5998344945611,10.3642675304485,19.6066806093469
10.4,21.6,1.95509967948798,8.05127940882268,0.824037845247997,9.12265821551366,18.2944132471181,9.38687641810725,18.5606780195094,9.39325487489741,18.5670576178412
10.4,21.8,1.97029535933601,8.08013828316338,0.826220087465515,9.04856754005737,18.3166932550484,9.31307111987391,18.5832823002742,9.31945732431528,18.5896696680546
10.4,22,1.98764976670777,8.07802657428539,0.832278639489804,8.97507071337689,18.3375582355137,9.23983915740947,18.6044509586547,9.24623261609785,18.6108456024374
10.2,22.4,2.02648650530123,8.08786509726661,0.837764842768547,8.18476933490108,17.3164511483558,8.43062971992818,17.5643865254982,8.43656819507923,17.5703261583484
10,23,2.06560861420005,8.06502442261839,0.846799979490871,7.39796314176591,16.3508512882579,7.62617280742623,16.581113755281,7.63168717257916,16.5866292659525
10,23.2,2.07803263606508,8.09269743638957,0.849236966744047,7.33757555990084,16.3615656152641,7.56590335087489,16.5919789678482,7.57142131182872,16.5974980927037
10,23.6,2.09444945701448,8.08625172502826,0.856384073791493,7.21888959944002,16.3809847436067,7.4474254990885,16.6116715679704,7.45294997386407,16.6171972433356
9.8,23.8,2.11279924610083,8.06013585679219,0.855281179581639,6.62895900471689,15.4314862229942,6.84061151302673,15.6451896254692,6.84572854743999,15.6503078046372
9.8,24.2,2.13040568207499,8.09352936547309,0.860731571731006,6.52250672704102,15.445371798852,6.73429141384392,15.6592674961431,6.73941301994064,15.6643902807564
9.6,25.4,2.17468887539196,8.05101620772583,0.869715087684585,5.75335516943804,14.5655013865809,5.94952891171356,14.7638214519385,5.95427682236344,14.7685705613432
9.6,25.8,2.18903742643811,8.10732597908055,0.873457007679583,5.66429564076603,14.5726367098841,5.86051151526888,14.7710539279416,5.86526172145933,14.775805363832
9.4,27,2.21855584133678,8.06592518075099,0.879848908307737,5.00287526803758,13.7242214493957,5.18435103788539,13.9079099763919,5.18874794093193,13.9123081160548
9.4,27.8,2.2396351129595,8.09914599665034,0.885308674452441,4.85653495220174,13.7311140790918,5.03800206287402,13.9148948588253,5.04240111792247,13.9192952073383
9.2,29.8,2.27147519555146,8.07192329587557,0.892291990694898,4.17930970675732,12.9227066860051,4.34690295263862,13.0926935561979,4.3509711394167,13.0967630821932
9.2,30,2.27846356804467,8.08480651383321,0.893357381542498,4.15058454968084,12.9233684520592,4.31816335420725,13.0933640272039,4.32223173631544,13.0974337615979
9,32.6,2.30634796723796,8.06882564759531,0.899494020751388,3.51725440555254,12.1542009100172,3.67182092329646,12.3112984116095,3.67557995017201,12.315058856164
9,34,2.31599678438028,8.05557465022363,0.904985754149138,3.3665305607664,12.1555569955685,3.5209658439321,12.3126720250636,3.5247252061283,12.3164328891837
9,35,2.33100586952516,8.10548680141584,0.907599200860699,3.26615554237112,12.1562141760222,3.42049322619881,12.3133376998156,3.4242527315782,12.3170987672638
8.8,39,2.34476032514782,8.05724464329954,0.911706274536344,2.69162567735135,11.425344842241,2.83372265307657,11.5704241528661,2.83719327496677,11.5738964497789
8.8,40,2.35795162909221,8.10560848896104,0.913159217217614,2.62083013509478,11.4254616579945,2.76283118668911,11.5705424519489,2.76630178861725,11.5740147843634
15.4,15.6,0.0674128595322603,8.14431330791495,0.0367651805694888,41.522262170965,42.0440688607737,42.3956127460544,42.917539790678,42.4166112785307,42.9385383902571
14.8,16.4,0.403112959266327,8.17674791778466,0.227830621111177,39.367336967095,43.4834811475351,40.2362196492433,44.3533221844817,40.2571220071261,44.3742250767332
14.4,16.6,0.544193666295097,8.13384323923783,0.300303290637019,36.2510004811154,41.593751227394,37.06055125697,42.4045300387009,37.0800289122853,42.4240083786958
14.2,16.6,0.604796463448811,8.12585314946712,0.331640121207943,34.4998163065211,40.1138958212889,35.270259953954,40.8856145425425,35.2887966983462,40.9041519977777
14.2,16.8,0.648669002469977,8.13610267250374,0.350729454767331,34.7977594585043,40.939037018425,35.5839427851912,41.7266299622437,35.6028607692045,41.7455487321756
14,17,0.728339978380515,8.14239314896074,0.393439116565507,33.2651946003241,40.1296867956814,34.0254531453645,40.8915184048281,34.0437497614282,40.9098158979386
13.8,17.2,0.839249919508902,8.17570757268323,0.4388907266029,31.6768377817991,39.1849865913639,32.4090935023296,39.9189596879919,32.426718565213,39.9365857083819
13.6,17.2,0.882353957502651,8.12499762431358,0.463201909128929,29.9554686541199,37.5672490399005,30.6479324469799,38.2614325711299,30.6645997362225,38.2781008191119
13.4,17.4,0.96156464124341,8.12763388579239,0.500332724113687,28.368280933406,36.4877181654964,29.0314976423911,37.1527652412961,29.0474631156217,37.1687317349403
13.4,17.6,0.995111432595553,8.17735883616697,0.518108527988793,28.4201921212612,36.9704326289489,29.0920903052056,37.6442779486145,29.1082669420567,37.6604556710723
13.2,17.6,1.04757430930029,8.13198912208428,0.538869060294001,26.7780218433839,35.3256191397501,27.4110965284055,35.9606159876338,27.426338449762,35.9758589805793
13,17.8,1.14040300212336,8.16609755983479,0.566984433201759,25.2013450074583,34.0997758271309,25.8037762097243,34.7042027104357,25.8182823093614,34.7187099226473
13,18,1.15764176313713,8.17385644233271,0.586345889075408,25.1824928626148,34.4546319628653,25.7911093790442,35.0653487581422,25.8057663882165,35.0800069383043
12.8,18,1.21170585247834,8.15423345326249,0.601185676288777,23.6524743670576,32.8277801788256,24.2241130260514,33.4014706010959,24.2378795158557,33.41523823474
12.6,18.2,1.27538417214465,8.15847855727443,0.628964334115077,22.143189965372,31.5256886136462,22.6841948389279,32.0687849560727,22.6972253433438,32.0818166264638
12.4,18.2,1.32014267601792,8.1319459395867,0.642308426457158,20.7519770076168,29.9803128596963,21.2589916051901,30.489357708389,21.2712034285498,30.501570663496
12.4,18.4,1.35118764535753,8.13980531215119,0.656951356684206,20.6829177715035,30.2078415263754,21.1937098895499,30.7207496534894,21.2060143524058,30.7330552960011
12.2,18.4,1.39610910527098,8.11180352948002,0.66634803576397,19.3590398470781,28.6954887069938,19.8371370333404,29.1756326633745,19.848653908527,29.1871506795166
12.2,18.6,1.42636047397297,8.13064573671412,0.677843506140265,19.2788945588139,28.8867875130814,19.7601127115747,29.3701323546802,19.7717063270946,29.3817271558096
12.2,18.8,1.45406076749374,8.16637725245384,0.687593261953376,19.1931387402672,29.0674685010192,19.6773001383797,29.5538365664178,19.6889662323302,29.565503890673
12,18.8,1.48612478278382,8.14924784033038,0.69475245495351,17.9363811577926,27.573291331338,18.3888398870934,28.0278749178547,18.3997420905018,28.0387783058513
12,19,1.52005027082418,8.17028861743472,0.70779841885159,17.844610762783,27.7244159035608,18.299486701534,28.181490986259,18.3104486230564,28.1924541338913
11.8,19,1.54412274745352,8.12587611336631,0.71465097097435,16.6589013588873,26.2764046294391,17.0835524338242,26.7031675710003,17.0937859752392,26.713402289761
11.8,19.2,1.57492028307895,8.15654502885179,0.727775467622582,16.5639613502136,26.402402273112,16.990589915619,26.8312115800648,17.0008724948961,26.8414953751915
11.6,19.2,1.60732081086282,8.13963978451191,0.73031163542918,15.4484883962025,25.003580240421,15.8463863389308,25.4035672240637,15.855976454249,25.4131585040023
11.6,19.4,1.62976648871714,8.13586741008418,0.741124888471823,15.3526417654557,25.1083245379456,15.7521515594272,25.5099871358492,15.761781818614,25.5196185953089
11.6,19.6,1.65626798085493,8.16641903368843,0.746851832934703,15.2547807468562,25.2068391812875,15.6558028338487,25.6100777365004,15.6654708472808,25.6197469858092
11.4,19.6,1.69021967461934,8.15163611299552,0.753346111748476,14.2109351106881,23.8476618269345,14.5845162586496,24.2233595863878,14.5935227140884,24.2323672219206
11.2,19.8,1.72995858512364,8.1152814410504,0.767461617336231,13.1381775517197,22.6246373465019,13.487057024553,22.9755901860236,13.495469092544,22.9840034099976
11.2,20,1.74373659344501,8.11744133329432,0.775049067591042,13.0445638358435,22.6920912460785,13.3944352998801,23.0440904288954,13.4028724209492,23.052528736355
11.2,20.2,1.77103856035617,8.15348834722047,0.778373333147528,12.9503055952447,22.7554105230942,13.3011050330799,23.108391913039,13.3095656697826,23.1168537664786
11,20.4,1.80766312741898,8.12263231203324,0.787657417351898,11.9526465223193,21.5502169447424,12.2796140673698,21.8793088894477,12.2875009831216,21.8871969898429
10.8,20.8,1.86875447730859,8.14542940387238,0.801544476312261,10.9359479392142,20.4321083793423,11.2409538588078,20.7392228915558,11.2483130080391,20.7465832167186
10.8,21,1.87791577839266,8.12501224905596,0.806044469906072,10.8504426521781,20.4698520649091,11.1559699447304,20.7775339015204,11.1633426647611,20.7849078232144
10.8,21.2,1.90408514989769,8.16813077318658,0.8114394461649,10.7652149350384,20.5052260525372,11.0712280884496,20.8134395946756,11.0786135256907,20.8208262592567
10.6,21.2,1.92149746078002,8.11078356899461,0.812892350402795,9.99340180762055,19.3451210984062,10.2774752560427,19.6312766469833,10.2843311921415,19.6381337443406
10.6,21.4,1.92690813413676,8.11472901935119,0.818115222607444,9.91346045640436,19.3741492999395,10.1979210163537,19.660734237451,10.204787218144,19.6676016241832
10.6,21.6,1.94978677983204,8.16483765774591,0.82279132859917,9.83399491549889,19.4013428796354,10.1188155436065,19.6883300681163,10.1256913608345,19.695207093921
10.4,22.2,2.00241821134555,8.14002393708412,0.834151955404284,8.9021981711872,18.3570971309628,9.1672122589119,18.6242742316063,9.17361250945782,18.6306756889612
10.2,22.6,2.03855868543329,8.12057574039765,0.840738682159248,8.11789658513274,17.3314153992048,8.36393557759311,17.5795650331339,8.36987916556704,17.5855097987999
